"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"3202",24.9703,50.71458,192.94934,278.596786,282.155836,285.488708,324.648167,380.978307,463.841897,506.891867,537.961397,599.259537,615.034137,661.362027,664.001607,709.102337,835.1253166,835.1980114,837.329899,847.363883,862.712243,898.188133,915.937463,923.044463,927.782463,934.889463,1009.516017,1031.541253,1255.465697,1335.129893,1394.912163,1407.259623,1458.160653,1473.690243,1483.784483,1531.122143,1581.660713,1719.659577,1748.003193,1869.614423,1871.053085,2086.426893,2230.160943,2289.371073,2420.691823,2426.231763,2587.557353,2594.087393,2810.746833,3394.773268,3593.133918,4188.716818,5123.699508,5626.568368,6126.707768,6399.523108,6936.977288,7242.007808,7750.292128,7821.519508
"3203",16.19482,40.45614,180.46968,279.43257,286.732291,289.507179,325.64289,391.04174,470.90372,513.95405,547.76812,628.59671,642.96797,691.14879,694.78115,750.64341,880.202374,881.305876,887.50319,904.54231,914.85331,953.20806,974.79091,984.71806,991.33616,1001.26331,1094.396386,1111.58706,1278.571068,1353.12031,1413.45888,1421.96091,1462.80957,1479.43907,1490.62315,1535.201482,1578.12863,1703.390833,1728.12228,1871.41157,1872.850394,2081.57581,2192.41631,2285.63509,2382.09975,2390.80307,2509.50736,2513.88464,2733.15898,3231.22626,3521.80036,4260.89008,5275.67196,5663.4379,6022.57566,6265.54429,6804.461444,7101.718,7563.75136,7691.1271
"3204",19.13142,43.49366,178.32948,273.866925,280.847802,286.063978,319.29275,390.09562,470.71688,513.76721,547.58158,637.16618,651.12704,699.3313,701.74514,749.72508,889.781432,891.748088,898.23324,916.26742,929.56276,966.05895,986.1753,995.73699,1002.11145,1011.67314,1110.304316,1128.61608,1272.900658,1376.69657,1449.36579,1456.79547,1479.505116,1495.89362,1508.30662,1550.971314,1589.254176,1697.604224,1726.594914,1860.827974,1863.921634,2084.410175,2188.147375,2283.829405,2378.164735,2384.648115,2564.815125,2575.840605,2782.075995,3279.126915,3548.694215,4285.330665,5215.904465,5660.152705,6013.274365,6348.230665,7131.519093,7402.000905,7864.414665,7928.066415
"3205",29.31684,47.2208,178.33658,275.291017,285.20651,314.67683,336.09912,376.22687,472.04422,528.05707,559.37547,633.442,650.31952,699.05452,701.38496,728.7867,846.1059268,846.1438402,850.995568,865.899998,876.739658,905.227098,920.380418,927.119828,931.612768,938.352178,1058.39821,1104.683808,1284.299868,1425.915778,1491.870348,1496.253348,1516.731948,1533.548798,1545.961158,1575.073448,1615.793994,1760.300698,1784.536658,1854.976608,1858.664238,2142.185978,2227.685528,2286.698208,2346.257744,2348.031352,2517.436948,2532.516748,2743.009148,3162.422188,3477.749088,4239.148938,5147.908738,5492.556818,5910.491938,6411.752838,7165.873527,7503.858208,7794.145928,7860.561308
"3206",27.33842,46.20462,180.25797,268.099624,276.38381,297.22325,340.6176,394.05376,503.20233,559.215,588.56828,647.20068,648.891786,690.524368,692.390524,703.35536,783.008602,783.559858,790.19433,808.73663,819.20849,866.16715,888.93243,895.13661,899.27273,905.47691,1055.41975,1087.20927,1286.90803,1424.70247,1493.73873,1501.87257,1531.07199,1546.668,1557.99532,1589.29331,1651.830048,1728.16603,1749.205578,1818.81513,1823.47383,2056.17616,2121.06751,2196.46208,2283.35707,2286.56055,2490.35457,2506.26187,2686.00419,3173.48607,3530.34297,4216.06462,5311.81803,5592.57688,5949.23207,6699.77404,7075.94843,7361.39197,7778.03501,7813.07444
"3207",28.99572,48.13712,188.68707,280.135142,289.794209,316.061409,367.167309,408.107629,527.975489,583.988339,614.892189,688.822589,702.632849,734.581405,736.455837,747.449639,828.849721,829.279567,834.390039,849.470309,859.940789,884.772199,897.906169,903.887749,907.875469,913.857049,1067.432369,1117.255099,1270.120179,1369.116599,1433.117081,1434.643037,1483.994099,1507.099149,1521.467709,1563.584509,1634.297063,1746.997289,1768.641105,1838.680479,1843.260249,2044.556599,2152.641099,2221.598189,2312.799919,2318.513979,2491.974659,2507.550039,2639.716559,3098.770639,3512.723439,4215.189859,5340.724339,5615.726869,5878.432339,6570.666839,7135.216389,7385.179799,7668.854239,7787.288329
"3208",32.49478,53.5549,184.83283,273.058249,281.107953,307.375793,358.249683,396.400313,516.686173,572.699653,608.808223,685.469473,701.458033,730.76437,732.540364,743.189633,805.391519,805.821347,810.682783,824.430623,832.647023,851.346593,861.489763,866.444023,869.746863,874.701123,1036.856843,1098.991903,1275.810823,1351.743353,1415.896498,1417.422703,1477.412713,1501.699613,1516.068013,1546.010373,1616.690449,1748.915863,1773.545175,1851.427823,1854.489473,2082.519033,2220.057183,2269.858649,2380.313403,2396.521543,2535.132183,2552.270963,2690.859013,3171.496063,3537.227563,4144.716533,5365.990563,5666.811233,5953.610763,6728.764273,7340.096703,7675.357043,7781.521263,7869.515403
"3209",29.7591,49.71052,163.705192,274.540697,286.5033,311.87562,368.65253,404.41739,516.10335,572.11683,608.2254,687.06505,703.05373,735.740641,737.666223,748.28185,822.688462,823.118323,828.46274,845.27959,859.32223,881.66201,892.85713,898.29766,901.92468,907.36521,1026.18344,1104.29261,1292.59717,1358.63279,1429.640427,1431.424338,1491.9303,1520.47351,1538.24691,1576.61084,1622.49873,1751.718027,1780.96827,1841.88155,1845.41018,2067.46655,2183.23235,2264.36159,2359.22457,2369.28573,2483.04386,2509.18688,2688.824332,3201.48437,3534.22467,4147.16092,5363.43247,5646.73807,6054.22457,6750.80481,7226.09902,7487.3073,7590.46884,7708.78944
"3210",33.85752,54.5057,153.752468,264.944368,283.18094,309.0199,350.32563,379.81355,497.61779,569.2379,603.17319,668.17179,677.69937,705.301423,706.846289,719.6531,814.136464,815.135281,821.19876,840.65692,858.91762,882.66356,894.56782,901.07197,905.40807,911.91222,1014.047166,1095.29416,1273.79811,1304.264415,1399.58887,1402.78306,1446.00151,1472.29179,1490.05023,1532.29834,1590.335852,1747.250944,1777.804998,1834.22236,1835.561125,2061.76467,2247.54377,2315.160226,2349.21725,2359.31357,2490.05349,2513.69213,2662.57896,3224.8128,3534.0002,4202.95082,5357.1447,5661.86085,6051.4514,6823.89976,7455.18302,7726.15866,7833.28396,7940.19166
"3211",29.71482,52.40816,170.26025,259.490433,294.38713,320.22585,362.57372,403.09691,536.62724,602.81414,629.46134,685.92084,697.25748,734.025722,735.689686,749.51613,827.283492,828.534363,833.3987,850.5193,870.74944,891.67013,901.2308,906.45782,909.9425,915.16952,1028.115092,1086.26659,1279.03669,1300.53235,1408.82881,1413.14419,1458.94621,1484.63265,1501.87769,1543.066926,1658.859272,1805.0585,1860.57439,1960.50943,1964.56345,2187.65168,2295.19018,2325.02222,2350.7116,2357.53128,2525.59407,2542.86709,2672.88928,3169.77366,3514.06346,4159.22365,5245.69306,5587.29136,6007.80215,6743.65834,7203.14996,7392.02574,7556.62195,7764.69055
"3212",22.60402,47.11466,150.431378,260.478928,300.429321,338.142361,402.111011,440.334081,579.580871,620.527181,640.922471,687.028951,695.424751,733.965592,735.795474,749.139411,812.995902,817.65289875,823.537321,837.013771,847.118491,869.194021,880.946431,886.548931,890.283931,895.886431,993.850731,1045.074561,1265.936821,1313.395436,1413.951921,1418.269101,1449.513711,1476.760161,1496.547521,1537.361841,1685.897881,1778.023799,1831.732791,1926.340121,1929.409751,2181.0598005,2268.93273,2298.82268,2318.8632,2325.69022,2581.28386,2596.281874,2723.37914,3268.95753,3651.26193,4138.72496,5307.3566,5635.21155,5979.1701,6735.76683,7053.5082,7217.07526,7479.1657,7744.0357
"3213",15.1259,40.10466,152.27291,273.876364,291.45465,318.71857,386.67876,429.18882,606.52518,621.93561,636.92478,686.77378,702.62722,743.485636,743.986548,752.86746,799.542779,801.016928,804.712161,820.290671,844.599251,873.954531,890.959131,902.803761,910.700181,922.544811,1022.188633,1108.966451,1275.371401,1342.667746,1450.371291,1458.474171,1500.049761,1522.461281,1538.135401,1595.549391,1695.843625,1775.611334,1801.711419,1951.757971,1954.138909,2188.098859,2256.737639,2283.189257,2318.549757,2320.634897,2537.482611,2542.444267,2707.597571,3267.775711,3647.705611,4187.717651,5361.482851,5629.344661,6036.518251,6863.184431,7285.885901,7395.211551,7706.561951,7844.527511
"3214",13.81914,38.67338,147.79524,271.476664,293.94758,316.58414,384.56349,434.01217,598.94978,608.00729,622.29808,672.85038,693.80304,738.251765,738.935735,750.24038,824.308452,826.601058,829.787685,843.31529,866.94113,891.91783,905.14685,913.99661,919.89645,928.74621,1019.885864,1094.74273,1251.518,1315.14476,1419.55548,1427.6556,1464.50211,1485.32079,1500.14051,1557.64234,1661.948598,1767.14142,1786.222908,1936.78464,1938.241131,2167.124441,2247.061726,2281.648276,2316.368806,2318.423046,2548.112406,2558.242206,2714.558126,3186.059486,3513.942986,4147.431626,5287.446026,5598.443886,6099.674026,6914.008166,7493.165296,7568.339626,7766.473826,7906.14137
"3215",18.54856,44.2622,154.64398,270.1154,301.92438,325.99166,383.00061,434.76771,587.59822,626.57902,636.18917,679.36008,700.3158,744.948372,745.962356,758.33152,808.082032,810.928198,815.66298,832.3757,856.01144,881.9174,897.39524,909.02297,916.77479,928.40252,1013.197988,1076.89792,1289.0857,1329.49371,1416.22606,1424.32573,1443.999412,1457.54495,1468.07255,1521.33327,1620.580264,1745.50442,1761.32743,1909.50545,1919.61284,2180.040017,2257.709617,2273.034456,2297.353307,2300.387347,2549.205147,2554.351887,2717.383297,3195.682407,3532.098407,4192.353457,5351.609557,5647.872337,6084.320357,6651.084627,7119.532187,7475.638157,7698.533857,7854.861757
"3216",29.03866,56.9993,152.35658,279.886928,301.46336,325.52712,386.63506,451.04571,599.65194,637.15908,646.32597,674.024705,689.212805,728.296194,728.930572,734.748525,826.439025,830.832375,839.353095,861.692185,879.315565,897.152675,906.675085,913.268425,917.663985,924.257325,1015.826801,1067.944555,1280.194385,1308.30339,1386.856285,1397.952205,1424.261851,1444.812785,1460.887505,1522.877425,1577.138365,1737.568945,1776.215765,1919.834705,1926.728675,2150.705795,2256.170825,2267.286148,2276.882135,2277.621665,2550.416585,2553.566055,2696.357765,3204.754145,3501.028345,4150.548445,5348.014845,5599.489715,6058.910945,6571.273505,7205.074285,7509.558445,7781.964845,7879.171565
"3217",39.6137,70.75602,151.41151,268.558028,302.192609,324.324049,395.306639,450.522099,612.330829,644.840989,653.162884,678.207479,681.463925,706.694645,707.495757,713.637369,806.050889,810.866009,821.357349,849.534289,871.861009,889.314089,895.803409,899.101849,901.300809,904.599249,975.264667,1069.818133,1252.526519,1295.776509,1375.656999,1386.766779,1440.796389,1466.852789,1484.870349,1558.996079,1638.341799,1836.313319,1861.694049,1973.377999,1980.269449,2212.269082,2249.295552,2260.531303,2281.364832,2284.289332,2604.403952,2617.238632,2768.500742,3225.107499,3530.955399,4218.092899,5372.352699,5628.534189,6087.174399,6631.657099,7222.861169,7474.250099,7775.062899,7849.950669
"3218",39.48478,66.55528,154.23537,268.514149,297.19445,316.55461,390.76948,455.26337,628.2253,658.15381,667.0088,693.65506,699.059752,712.471656,714.271388,725.69156,818.4808,822.28045,832.47203,854.99601,860.09274,874.59423,882.59051,886.3547,888.86416,892.62835,977.70373,1100.930345,1283.61763,1317.64123,1384.33354,1394.47624,1446.60616,1463.40629,1474.01577,1524.15632,1583.763478,1759.476608,1781.885938,1918.120058,1921.548458,2192.539235,2237.284715,2272.597438,2288.989013,2289.611227,2560.061145,2574.634085,2678.128555,3259.370365,3514.558715,4211.648615,5353.311615,5620.702175,6123.633915,6713.595835,7209.700415,7395.500315,7707.405015,7869.500985
"3219",29.6904,55.22712,136.371446,230.569445,281.17171,308.74907,383.39258,440.90786,600.60846,633.91989,642.60627,681.17812,682.907068,698.711591,700.640573,717.73081,797.348578,798.167317,807.4201,830.358472,836.314498,847.45696,855.47418,861.61329,865.70603,871.84514,952.15482,1053.8060235,1249.411755,1274.3773635,1387.858722,1401.467472,1481.089452,1490.360667,1493.119463,1541.975502,1587.902748,1690.993792,1712.294022,1909.1032,1912.33429,2184.73155,2222.48585,2265.0933,2292.13499,2294.85921,2565.66474,2579.88318,2675.12387,3275.47268,3501.63889,4161.74599,5362.39329,5710.17978,6149.75999,6729.38209,7310.74889,7533.56319,7771.84027,7848.56479
"3220",15.003756,36.24659,123.763544,237.223023,294.99259,321.17163,395.6563,453.62933,594.84766,628.02607,638.05556,696.88706,703.27496,724.060155,724.818345,737.04112,816.981206,817.293464,826.68756,848.58494,849.24701,858.65205,867.26068,874.2694,878.94188,885.9506,948.69734,1090.0577442,1272.476912,1302.043837,1440.346586,1442.272598,1488.824852,1496.952342,1499.658758,1521.212712,1567.981418,1678.374665,1693.627942,1885.767272,1892.044562,2172.563132,2218.355172,2256.323562,2287.803296,2288.870008,2552.080052,2563.928812,2642.059512,3262.356232,3476.382032,4172.397432,5335.590932,5659.315232,6236.575432,6713.685932,7174.437552,7465.243332,7718.779432,7804.023292
"3221",13.338264,34.02538,119.620668,232.104112,285.4573,309.60794,382.8959,431.38681,560.45306,596.1017,607.21071,658.36766,664.4774,696.796364,697.374972,721.7803,801.5731444,801.6415516,811.018234,833.047428,833.65785,842.313054,848.885464,853.310824,856.261064,860.686424,925.211164,1063.56851,1289.809508,1314.776199,1425.725214,1435.668534,1477.860774,1493.165274,1503.426154,1523.958966,1570.347814,1708.077044,1721.102524,1925.936824,1928.88514,2190.762274,2230.807534,2249.739744,2287.592578,2289.43119,2560.076074,2570.088454,2684.286114,3280.522884,3477.769154,4208.432554,5325.406154,5584.851454,6237.190654,6593.611254,7063.896564,7363.536254,7636.549254,7728.382254
"3222",9.44114,28.71096,122.99054,224.839649,294.64352,317.37584,382.58865,426.266148,565.31535,608.34813,619.85155,686.59655,693.00047,703.917581,704.997263,715.95923,791.005786,791.988589,800.96753,822.803548,827.752222,837.19614,844.46102,850.34768,854.27212,860.15878,920.399874,1017.83227,1275.68797,1326.54409,1433.90133,1443.84429,1483.37874,1497.11646,1506.3601,1522.848886,1601.062382,1780.27124,1804.12762,1932.85962,1936.57113,2185.124455,2219.22748,2235.5961,2285.495536,2286.030254,2560.54801,2575.96015,2691.023,3324.74352,3506.44476,4194.36137,5344.24107,5630.22867,6155.32827,6657.68297,7396.88746,7618.49523,7811.29655,7853.59577
"3223",13.385688,34.67057,122.75552,219.909808,287.2282,312.71292,371.54111,416.239328,543.13729,598.48621,611.89744,693.28479,694.744788,702.203596,702.959808,720.91825,793.773732,794.193303,796.580277,803.80614,809.75391,819.53072,826.67416,832.37875,836.18181,841.8864,908.025712,1011.621094,1280.625596,1350.954086,1465.742506,1478.056936,1522.336576,1539.256996,1551.046596,1567.333068,1642.908856,1774.671926,1792.504976,1914.598856,1918.313306,2206.319146,2275.606796,2283.757001,2344.314445,2344.725767,2616.430711,2635.085491,2761.254761,3337.848122,3535.046242,4210.197172,5342.365772,5621.552192,6044.607572,6564.127942,7264.702112,7536.297352,7696.483692,7817.419152
"3224",17.655496,44.08564,117.48953,216.515235,287.92448,308.09344,366.36322,413.36369,543.96225,610.61229,621.04727,678.50809,685.84165,700.067259,700.826657,711.20704,779.994216,780.177489,785.10323,798.06722,802.90664,812.33941,819.3564,824.85498,828.5207,834.01928,924.24916,1033.43582,1262.79197,1329.70805,1472.85337,1483.46665,1522.3639,1539.59286,1551.8053,1559.487488,1648.06632,1752.666838,1762.675298,1881.31877,1895.94539,2191.5575,2254.31287,2271.627739,2314.768019,2317.413279,2596.700579,2615.778279,2716.882929,3225.122959,3494.440409,4154.390009,5354.223909,5631.398129,6038.020909,7138.423419,7642.721964,7984.240119,8118.291279,8169.391569
"3225",44.07444,73.0724,132.26307,249.887081,295.05812,336.86396,398.96113,463.221452,589.05763,620.46187,629.48488,705.68173,713.69017,724.51762,726.85624,742.19606,806.90011184,806.92371776,810.2435564,818.5103844,820.1270784,828.4786064,834.8628964,839.4169264,842.4529464,847.0069764,934.7712164,1042.0286764,1287.0343064,1331.5818664,1440.3247894,1449.7362394,1489.8351394,1510.9663894,1525.9801894,1532.9169914,1656.3679694,1784.9021144,1792.7746714,1911.3967594,1924.1912794,2252.1576144,2279.5653194,2336.7178694,2403.3279394,2404.3681494,2537.6314394,2554.2601194,2748.9655494,3259.1149694,3534.3278094,4160.7748094,5192.8699094,5494.9879794,5847.5279094,6765.2608494,7276.4051994,7591.0263594,7762.4621994,7818.7691094
"3226",42.93272,71.94506,142.931644,267.98715,299.13177,340.91665,397.25826,466.016034,592.77163,626.34397,637.12993,697.30463,702.477248,718.759887,719.724941,730.13049,776.9084968,777.0025552,779.769854,788.701288,796.343968,808.585968,816.411768,821.918328,825.589368,831.095928,908.527538,1006.782428,1247.37311,1293.540668,1415.164678,1432.974658,1497.716098,1518.211268,1532.018828,1545.78866,1669.270668,1777.423818,1803.470156,1938.279128,1953.351998,2230.617033,2262.693078,2300.901258,2374.73487,2375.666716,2539.740238,2550.062858,2775.024298,3149.254138,3457.618638,4240.266638,5322.090078,5677.963108,5948.390938,6807.355438,7268.057768,7653.017828,7777.279928,7839.687608
"3227",41.9198,70.70896,145.543326,263.071965,293.662199,335.525879,359.520089,432.700521,565.368349,584.780809,595.261849,654.922249,660.134347,692.926859,695.903219,717.397479,762.449709,763.688235,767.700117,778.406877,785.333877,789.265162,793.156967,797.951777,801.148317,805.943127,889.201357,997.816457,1278.358957,1329.622637,1465.282927,1475.259397,1501.905619,1525.802617,1544.325257,1581.977221,1664.996197,1774.645697,1796.737577,1887.337337,1907.299277,2190.168285,2258.281235,2295.757425,2398.595915,2403.595055,2629.590515,2636.100295,2834.316465,3250.675645,3549.546565,4304.649665,5362.404965,5798.547545,6042.344995,6865.074165,7322.494565,7677.365465,7812.845005,7833.138115
"3228",37.5372,62.52892,119.398202,226.5404715,283.776885,321.672725,334.774074,402.523033,543.065157,565.237557,578.733907,634.628357,647.229137,672.063106,673.669404,684.732727,743.134305,743.770959,747.059677,755.500779,759.288585,775.073037,784.746507,789.921237,793.371057,798.545787,882.578577,939.571087,1189.984057,1240.348407,1394.019717,1403.414097,1430.838492,1465.179107,1491.883987,1535.372227,1587.066197,1776.147703,1797.662177,1916.333377,1928.375797,2191.399987,2242.323187,2271.709767,2386.400927,2391.382307,2575.931507,2580.626913,2774.110367,3133.156478,3539.270848,4288.783448,5158.745548,5586.600348,5951.145768,6846.975428,7327.249658,7598.576398,7736.096398,7799.954968
"3229",24.70178,44.10822,109.64337,228.871502,287.48374,331.24486,349.83666,386.447954,537.48244,556.63975,569.80824,639.17604,656.6037,708.43367,710.87333,724.17462,803.325,803.96721,808.43108,819.73772,823.90904,839.06876,848.55952,853.94398,857.53362,862.91808,950.47974,1019.15726,1275.38514,1304.04201,1438.37402,1444.3268,1462.83755,1487.22976,1506.1564,1549.40544,1620.154596,1752.75923,1776.46357,1850.12404,1863.48595,2135.02892,2191.09522,2216.42772,2338.09739,2342.79027,2517.49875,2527.86701,2751.47405,3129.13412,3592.42979,4339.05769,5170.83229,5627.78419,6022.61673,6851.8395,7475.69837,7543.64375,7694.19329,7808.26277
"3230",31.80132,54.38604,104.34794,224.940986,279.69781,303.09477,335.4426,379.199262,555.76112,578.27462,584.401035,652.50185,659.69225,686.8883,689.9302,702.07783,788.60882,792.96023,805.24646,832.277962,837.522148,846.025098,849.567226,850.53799,851.185166,852.15593,915.92179,939.64778,1235.549366,1276.98742,1362.00355,1367.97067,1386.350089,1397.40482,1405.6757,1421.58647,1517.185292,1612.165101,1622.896284,1709.12025,1729.07103,1985.24368,2076.87423,2096.689916,2204.16643,2208.47511,2500.27851,2513.34309,2751.627,3096.148,3476.14946,4245.53506,5242.77316,5707.80963,6013.50027,6684.58324,7246.25084,7351.18516,7535.1299,7681.64696
"3231",30.5215,49.9818,117.273799,260.356749,297.500009,315.827449,346.071389,412.763929,598.809389,628.374029,646.868989,690.047119,698.518699,738.337859,741.323739,765.285319,853.879653,856.96572,860.865169,869.496023,875.293265,881.040812,883.322939,884.293544,884.940614,885.911219,948.079765,979.106909,1278.493909,1303.594369,1381.748159,1386.134609,1399.715561,1406.146339,1410.863579,1429.722941,1544.181039,1630.874062,1650.861799,1731.909029,1749.511439,2016.958709,2111.661709,2138.038964,2229.850019,2234.128999,2488.465471,2493.581269,2776.110519,3167.843209,3510.072309,4279.314909,5213.779609,5618.15611,5887.775699,6697.241939,7214.003979,7281.657379,7423.752679,7596.626719
"3232",28.36126,42.27856,120.77562,254.31345,295.16365,310.67597,338.51727,393.424957,532.953487,540.376813,559.822077,615.838647,622.539507,667.051179,668.747043,692.227567,807.934167,811.7851395,816.651097,825.300397,826.172197,830.283467,834.290277,837.844347,840.213727,843.767797,891.855409,956.592007,1236.030147,1262.069587,1379.266067,1391.004107,1415.920952,1425.054937,1432.234057,1441.835267,1525.492937,1582.160088,1597.157997,1673.474817,1682.160237,1959.385397,2092.281447,2107.273896,2218.641727,2235.876647,2513.667715,2517.807017,2720.941597,3170.373487,3518.461087,4278.073087,5248.447287,5632.716537,5946.282267,6782.716317,7327.561927,7391.198247,7617.889007,7715.821787
"3233",24.1357,36.9022,105.32393,231.8142,287.05554,299.60682,327.23813,370.4808,514.05922,521.460253,527.41949,562.62966,573.6957,626.7753,629.09838,660.43466,760.83348,764.20512,769.28234,778.7974,779.6692,783.781247,788.02989,791.94621,794.55709,798.47341,861.68075,916.237257,1198.56691,1234.57969,1383.07961,1397.48027,1430.330195,1440.56014,1448.38422,1458.121768,1496.175836,1575.721888,1592.06401,1690.11527,1698.8018,2004.14698,2089.63108,2102.735493,2223.67402,2240.91002,2533.494596,2537.73041,2719.2982,3124.42611,3504.69201,4287.82231,5275.94181,5593.49553,5973.2096,6698.70424,7237.14685,7299.18851,7484.25695,7657.44941
"3234",34.43382,39.951576,96.76398,222.57012,290.02239,314.63615,332.8495,359.19208,523.9559,537.3164,544.48145,582.9642,596.57994,655.8836,658.2422,691.7869,747.843465,751.74974625,756.68559,767.13007,773.02726,792.2167,803.32083,808.90464,812.62718,818.21099,898.21525,943.90465,1208.85743,1238.80744,1334.81573,1344.36575,1367.817029,1383.2624,1395.23192,1418.647908,1472.396774,1587.691538,1611.967128,1681.034898,1687.305378,2044.984518,2151.457468,2163.670339,2273.384408,2289.639768,2569.552088,2573.990954,2770.349058,3182.899018,3535.691568,4211.575318,5358.425918,5704.460318,6016.503158,6670.386048,7241.398058,7365.177688,7561.614608,7697.716448
"3235",12.053484,16.323028,78.37937,215.99044,278.7053,294.89026,307.49598,340.10212,522.13589,540.94544,552.26219,591.60559,601.08343,653.79477,655.07453,696.11529,749.8306002,751.04799255,752.586248,755.971342,758.199418,767.73369,773.43572,776.337035,778.271245,781.17256,874.37022,919.46272,1181.14904,1219.93366,1335.88665,1346.88312,1377.97407,1381.70792,1383.886288,1410.16052,1474.420534,1576.656951,1598.59118,1701.62634,1702.566054,2016.61686,2124.91996,2136.0982,2225.85324,2245.97624,2544.3004,2554.76792,2738.20784,3188.71678,3510.54408,4280.89768,5410.65578,5584.65938,5851.51982,6538.10108,7176.81054,7377.53054,7579.3323,7708.22568
"3236",7.39609999999998,22.87389,96.073391,230.622111,284.852071,293.613431,307.122002,353.687479,532.403931,544.221741,550.053291,589.624351,608.214811,675.037851,677.534051,690.389981,760.1440349,760.810729475,761.653142,766.738331,777.652631,796.605191,804.840275,807.347891,809.019635,811.527251,911.144391,945.098721,1199.828755,1226.989921,1330.871791,1344.725641,1376.757949,1379.264916,1380.88608,1426.797171,1497.794169,1595.405546,1613.064396,1732.971596,1734.252548,2006.687856,2109.393256,2125.585252,2251.237356,2289.689556,2591.113612,2595.929146,2769.812626,3215.710536,3528.180766,4319.401966,5390.633266,5618.715466,6012.795066,6480.206996,7063.806596,7347.597536,7494.274376,7659.282296
"3237",11.33844,27.6937,92.957184,238.212824,286.182464,289.246224,303.467414,383.873054,573.961144,584.145904,589.805379,630.066314,648.573974,701.833104,706.686684,733.262984,807.92447461,808.2352591525,808.6279559,812.243927,821.068127,834.776437,841.518487,844.709977,846.837637,850.029127,976.392057,998.687697,1190.942187,1220.723657,1302.690735,1316.495505,1348.429806,1351.23284,1353.090844,1434.464725,1506.531085,1620.387505,1657.327685,1735.476455,1736.774636,1928.487205,2080.141705,2091.8068682,2165.488283,2199.270883,2511.371891,2520.663083,2700.807083,3140.636583,3452.364783,4290.594783,5228.892583,5648.017183,6089.823513,6650.080353,7089.680983,7349.144983,7506.265283,7671.732683
"3238",10.791524,21.82196,103.53828,244.69523,284.7772,293.494,308.05104,375.1612,601.48604,608.167919,613.559005,646.78116,647.843982,712.5388,714.71234,729.67617,852.24762606,852.546054015,852.9231374,857.803228,870.500248,886.464728,892.598238,894.256413,895.361863,897.020038,976.198668,997.914008,1194.533818,1242.014608,1314.864128,1322.003498,1337.268179,1339.848378,1341.824898,1421.722928,1491.939592,1641.493858,1678.001868,1766.477418,1771.263738,1973.609828,2129.992028,2142.787245,2189.741868,2210.453268,2514.601804,2517.966068,2588.695888,3106.720568,3455.653268,4227.177368,5166.578768,5660.641268,6082.255268,6691.387998,7131.582058,7415.225938,7537.541678,7641.300158
"3239",12.54912,31.34284,106.283864,248.167712,277.69549,279.71125,298.73597,364.669547,546.778195,569.033755,576.00962,611.662545,614.543247,670.546412,671.469806,676.856895,828.019328,829.650524,834.414566,849.016156,863.278756,888.830096,899.147586,901.254231,902.658661,904.765306,1015.297166,1039.131986,1197.387066,1232.371316,1328.561226,1332.321156,1340.858502,1343.841021,1346.136593,1451.666646,1524.748742,1646.673446,1685.310086,1771.889176,1778.494006,2010.150201,2138.153926,2150.360768,2198.524206,2220.051406,2521.473406,2532.571186,2628.364916,3140.062076,3517.548976,4276.167076,5245.190976,5607.508076,6273.348776,6911.021156,7432.817826,7715.237786,7808.226126,7855.211226
"3240",4.37482,19.21498,107.273478,247.060577,272.827476,276.87218,295.147228,370.554276,584.883188,604.108178,613.192138,628.538998,630.4273,686.158957,687.127735,709.856958,840.934668,844.4947455,848.993138,861.473858,875.734118,899.594248,909.331752,911.655123,913.204037,915.527408,1027.015628,1059.903398,1202.975258,1236.799248,1339.790908,1343.039998,1366.797388,1371.603808,1373.914792,1445.388398,1521.932158,1646.376198,1682.270778,1763.938748,1770.032468,1989.971208,2118.569488,2147.586617,2196.678498,2218.335898,2571.064058,2576.024058,2682.130518,3118.312778,3512.209578,4355.584478,5262.889678,5584.087178,6079.585278,6930.821398,7401.489328,7732.265978,7789.238988,7855.648128
"3241",7.29684,19.68232,105.818596,248.05522,277.981983,282.568647,295.77649,394.76431,571.33923,601.01592,607.918975,646.50952,668.18314,718.655533,719.566759,737.97155,836.570024,836.977046,840.73666,852.41288,862.07396,885.40637,895.848406,898.582285,900.404871,903.13875,1024.57411,1056.44159,1193.65562,1223.5536,1327.2224122,1327.4666488,1334.497942,1338.892682,1341.82689,1427.426722,1500.162012,1654.833732,1668.701132,1739.495352,1745.179002,1974.301192,2088.822692,2133.660282,2211.035792,2229.110592,2488.292732,2493.250644,2572.071444,3010.144932,3447.617832,4255.831232,5264.570632,5620.776362,5985.200832,6896.894092,7258.577162,7603.565332,7721.335232,7854.407132
