Epoch time,Significant Wave Height (m)
1668356841,0.51
1668358641,0.52
1668360441,0.58
1668362241,0.65
1668364041,0.61
1668365841,0.61
1668367641,0.63
1668369441,0.61
1668371241,0.64
1668373041,0.62
1668374841,0.68
1668376641,0.65
1668378441,0.67
1668380241,0.65
1668382041,0.69
1668383841,0.68
1668385641,0.68
1668387441,0.64
1668389241,0.64
1668391041,0.63
1668392841,0.68
1668394641,0.74
1668396441,0.68
1668398241,0.73
1668400041,0.76
1668401841,0.71
1668403641,0.68
1668405441,0.65
1668407241,0.64
1668409041,0.65
1668410841,0.67
1668412641,0.57
1668414441,0.52
1668416241,0.55
1668418041,0.59
1668419841,0.69
1668421641,0.66
1668423441,0.65
1668425241,0.63
1668427041,0.66
1668428841,0.66
1668430641,0.63
1668432441,0.66
1668434241,0.66
1668436041,0.69
1668437841,0.67
1668439641,0.68
1668441441,0.7
1668443241,0.66
1668445041,0.68
1668446841,0.64
1668448641,0.61
1668450441,0.66
1668452241,0.64
1668454041,0.64
1668455841,0.71
1668457641,0.63
1668459441,0.65
1668461241,0.66
1668463041,0.68
1668464841,0.71
1668466641,0.66
1668468441,0.67
1668470241,0.65
1668472041,0.7
1668473841,0.66
1668475641,0.68
1668477441,0.62
1668479241,0.61
1668481041,0.63
1668482841,0.61
1668484641,0.59
1668486441,0.61
1668488241,0.59
1668490041,0.54
1668491841,0.53
1668493641,0.57
1668495441,0.51
1668497241,0.52
1668499041,0.51
1668500841,0.49
1668502641,0.48
1668504441,0.45
1668506241,0.47
1668508041,0.43
1668509841,0.44
1668511641,0.43
1668513441,0.46
1668515241,0.43
1668517041,0.41
1668518841,0.41
1668520641,0.39
1668522441,0.38
1668524241,0.38
1668526041,0.37
1668527841,0.36
1668529641,0.35
1668531441,0.34
1668533241,0.31
1668535041,0.32
1668536841,0.31
1668538641,0.29
1668540441,0.26
1668542241,0.28
1668544041,0.26
1668545841,0.28
1668547641,0.26
1668549441,0.28
1668551241,0.29
1668553041,0.27
1668554841,0.27
1668556641,0.26
1668558441,0.3
1668560241,0.31
1668562041,0.28
1668563841,0.33
1668565641,0.33
1668567441,0.29
1668569241,0.28
1668571041,0.32
1668572841,0.3
1668574641,0.29
1668576441,0.26
1668578241,0.26
1668580041,0.24
1668581841,0.25
1668583641,0.26
1668585441,0.24
1668587241,0.22
1668589041,0.2
1668590841,0.18
1668592641,0.19
1668594441,0.18
1668596241,0.19
1668598041,0.18
1668599841,0.15
1668601641,0.16
1668603441,0.16
1668605241,0.16
1668607041,0.16
1668608841,0.15
1668610641,0.16
1668612441,0.15
1668614241,0.13
1668616041,0.12
1668617841,0.15
1668619641,0.15
1668621441,0.14
1668623241,0.14
1668625041,0.15
1668626841,0.16
1668628641,0.14
1668630441,0.13
1668632241,0.16
1668634041,0.14
1668635841,0.13
1668637641,0.13
1668639441,0.14
1668641241,0.13
1668643041,0.13
1668644841,0.16
1668646641,0.17
1668648441,0.18
1668650241,0.18
1668652041,0.18
1668653841,0.21
1668655641,0.22
1668657441,0.22
1668659241,0.23
1668661041,0.23
1668662841,0.22
1668664641,0.25
1668666441,0.24
1668668241,0.19
1668670041,0.18
1668671841,0.15
1668673641,0.16
1668675441,0.18
1668677241,0.18
1668679041,0.19
1668680841,0.18
1668682641,0.19
1668684441,0.2
1668686241,0.2
1668688041,0.2
1668689841,0.21
1668691641,0.23
1668693441,0.2
1668695241,0.19
1668697041,0.19
1668698841,0.21
1668700641,0.2
1668702441,0.16
1668704241,0.17
1668706041,0.16
1668707841,0.2
1668709641,0.19
1668711441,0.19
1668713241,0.21
1668715041,0.2
1668716841,0.19
1668718641,0.18
1668720441,0.21
1668722241,0.21
1668724041,0.19
1668725841,0.2
1668727641,0.2
1668729441,0.2
1668731241,0.2
1668733041,0.22
1668734841,0.22
1668736641,0.19
1668738441,0.19
1668740241,0.2
1668742041,0.16
1668743841,0.18
1668745641,0.19
1668747441,0.19
1668749241,0.21
1668751041,0.17
1668752841,0.19
1668754641,0.19
1668756441,0.23
1668758241,0.2
1668760041,0.19
1668761841,0.19
1668763641,0.2
1668765441,0.21
1668767241,0.17
1668769041,0.16
1668770841,0.15
1668772641,0.15
1668774441,0.15
1668776241,0.14
1668778041,0.16
1668779841,0.19
1668781641,0.16
1668783441,0.17
1668785241,0.16
1668787041,0.17
1668788841,0.17
1668790641,0.15
1668792441,0.16
1668794241,0.16
1668796041,0.16
1668797841,0.16
1668799641,0.15
1668801441,0.18
1668803241,0.18
1668805041,0.17
1668806841,0.17
1668808641,0.17
1668810441,0.19
1668812241,0.16
1668814041,0.15
1668815841,0.16
1668817641,0.16
1668819441,0.14
1668821241,0.15
1668823041,0.15
1668824841,0.16
1668826641,0.14
1668828441,0.15
1668830241,0.15
1668832041,0.14
1668833841,0.13
1668835641,0.14
1668837441,0.14
1668839241,0.14
1668841041,0.13
1668842841,0.13
1668844641,0.15
1668846441,0.15
1668848241,0.14
1668850041,0.15
1668851841,0.14
1668853641,0.14
1668855441,0.13
1668857241,0.16
1668859041,0.14
1668860841,0.15
1668862641,0.14
1668864441,0.15
1668866241,0.13
1668868041,0.13
1668869841,0.13
1668871641,0.15
1668873441,0.14
1668875241,0.13
1668877041,0.13
1668878841,0.12
1668880641,0.14
1668882441,0.12
1668884241,0.13
1668886041,0.12
1668887841,0.12
1668889641,0.13
1668891441,0.14
1668893241,0.13
1668895041,0.14
1668896841,0.13
1668898641,0.12
1668900441,0.13
1668902241,0.11
1668904041,0.13
1668905841,0.12
1668907641,0.11
1668909441,0.11
1668911241,0.11
1668913041,0.11
1668914841,0.09
1668916641,0.07
1668918441,0.08
1668920241,0.09
1668922041,0.09
1668923841,0.1
1668925641,0.09
1668927441,0.09
1668929241,0.08
1668931041,0.09
1668932841,0.09
1668934641,0.09
1668936441,0.1
1668938241,0.1
1668940041,0.1
1668941841,0.09
1668943641,0.08
1668945441,0.09
1668947241,0.09
1668949041,0.09
1668950841,0.09
1668952641,0.07
1668954441,0.06
1668956241,0.08
1668958041,0.08
1668959841,0.08
1668961641,0.09
1668963441,0.1
1668965241,0.1
1668967041,0.1
1668968841,0.11
1668970641,0.1
1668972441,0.12
1668974241,0.14
1668976041,0.16
1668977841,0.16
1668979641,0.16
1668981441,0.16
1668983241,0.15
1668985041,0.15
1668986841,0.15
1668988641,0.16
1668990441,0.19
1668992241,0.17
1668994041,0.17
1668995841,0.18
1668997641,0.21
1668999441,0.24
1669001241,0.22
1669003041,0.24
1669004841,0.26
1669006641,0.27
1669008441,0.27
1669010241,0.27
1669012041,0.27
1669013841,0.24
1669015641,0.27
1669017441,0.29
1669019241,0.31
1669021041,0.34
1669022841,0.44
1669024641,0.53
1669026441,0.6
1669028241,0.55
1669030041,0.57
1669031841,0.61
1669033641,0.58
1669035441,0.61
1669037241,0.66
1669039041,0.69
1669040841,0.7
1669042641,0.71
1669044441,0.75
1669046241,0.78
1669048041,0.87
1669049841,1.47
1669051641,1.06
1669053441,1.09
1669055241,1.11
1669057041,1.15
1669058841,1.1
1669060641,1.08
1669062441,1.22
1669064241,1.32
1669066041,1.18
1669067841,1.23
1669069641,1.23
1669071441,1.36
1669073241,1.28
1669075041,1.32
1669076841,1.28
1669078641,1.25
1669080441,1.19
1669082241,1.15
1669084041,1.17
1669085841,1.24
1669087641,1.18
1669089441,1.2
1669091241,1.18
1669093041,1.13
1669094841,1.12
1669096641,1.16
1669098441,1.17
1669100241,1.16
1669102041,1.08
1669103841,1.08
1669105641,1.06
1669107441,1.06
1669109241,1.08
1669111041,1.15
1669112841,1.36
1669114641,1.09
1669116441,1.08
1669118241,1.08
1669120041,1.08
1669121841,1.06
1669123641,1
1669125441,0.97
1669127241,1.06
1669129041,1.01
1669130841,1.09
1669132641,0.99
1669134441,0.98
1669136241,0.94
1669138041,1.02
1669139841,1.03
1669141641,0.93
1669143441,0.96
1669145241,1
1669147041,1.01
1669148841,0.93
1669150641,0.97
1669152441,0.93
1669154241,1.02
1669156041,0.94
1669157841,0.93
1669159641,0.98
1669161441,1
1669163241,0.93
1669165041,0.95
1669166841,0.88
1669168641,0.87
1669170441,0.84
1669172241,1.57
1669174041,0.89
1669175841,0.89
1669177641,0.94
1669179441,0.93
1669181241,0.91
1669183041,0.94
1669184841,0.95
1669186641,0.96
1669188441,0.95
1669190241,0.91
1669192041,0.95
1669193841,0.96
1669195641,0.89
1669197441,0.99
1669199241,0.94
1669201041,1.01
1669202841,1.03
1669204641,1.02
1669206441,1
1669208241,1.03
1669210041,1.07
1669211841,1.01
1669213641,1
1669215441,0.99
1669217241,1.03
1669219041,1.07
1669220841,1
1669222641,0.93
1669224441,0.93
1669226241,0.9
1669228041,0.85
1669229841,0.79
1669231641,0.82
1669233441,0.79
1669235241,0.76
1669237041,0.71
1669238841,0.68
1669240641,0.64
1669242441,0.68
1669244249,0.65
1669265849,0.65
1669287449,0.52
1669309049,0.61
1669330649,0.69
1669352249,0.46
1669373849,0.37
1669395449,0.43
1669417049,0.4
1669438649,0.45
1669460249,0.4
1669481849,0.45
1669503449,0.31
1669525049,0.26
1669546649,0.3
1669568249,0.18
1669589849,0.29
1669611449,0.24
1669633049,0.15
1669654649,0.14
1669676249,0.12
1669697849,0.15
1669719449,0.12
1669741049,0.13
1669762649,0.16
1669784249,0.18
1669805849,0.23
1669827449,0.24
1669849049,0.23
1669870649,0.19
1669892249,0.17
1669913849,0.13
1669935449,0.15
1669957049,0.18
1669978649,0.18
1670000249,0.15
1670021849,0.15
1670043449,0.22
1670065049,0.18
1670086649,0.21
1670108249,0.35
1670129849,0.16
1670151449,0.24
1670173049,0.14
1670194649,0.59
1670216249,0.76
1670237849,0.74
1670259449,0.54
1670281049,0.44
1670302649,0.47
1670324249,0.63
1670345849,0.61
1670367449,0.81
1670389049,0.95
1670410649,0.77
1670432249,0.85
1670453849,0.74
1670475449,0.61
1670497049,0.48
1670518649,0.37
1670540249,0.32
1670561849,0.4
1670583449,0.27
1670605049,0.22
1670626649,0.22
1670648249,0.38
1670669849,0.22
1670691449,0.14
1670713049,0.17
1670734649,0.35
1670756249,0.49
1670777849,0.49
1670799449,0.71
1670821049,0.83
1670842649,0.59
1670864249,0.44
1670885849,0.41
1670907449,0.35
1670929049,0.55
1670950649,0.45
1670972249,0.49
1670993849,0.53
1671015449,0.6
1671037049,0.7
1671058649,0.9
1671080249,0.94
1671101849,0.76
1671123449,0.6
1671145049,0.73
1671166649,0.4
1671188249,0.48
1671209849,0.3
1671231449,0.19
1671253049,0.21
1671274649,0.19
1671296249,0.2
1671317849,0.27
1671339449,0.21
1671361049,0.23
1671382649,0.28
1671404249,0.19
1671425849,0.2
1671447449,0.12
1671469049,0.21
1671490649,0.21
1671512249,0.23
1671533849,0.19
1671555449,0.25
1671577049,0.23
1671598649,0.26
1671620249,0.21
1671641849,0.19
1671663449,0.36
1671685049,0.41
1671706649,0.36
1671728249,0.46
1671749849,0.45
1671771449,0.48
1671793049,0.37
1671814649,0.46
1671836249,0.45
1671857849,0.36
1671879449,0.24
1671901049,0.72
1671922649,0.88
1671944249,0.74
1671965849,0.66
1671987449,0.83
1672009049,0.74
1672030649,0.59
1672052249,0.43
1672073849,0.47
1672095449,0.43
1672117049,0.31
1672138649,0.25
1672160249,0.35
1672181849,0.29
1672203449,0.25
1672225049,0.19
1672246649,0.23
1672268249,0.27
1672289849,0.45
1672311449,0.33
1672333049,0.28
1672354649,0.21
1672376249,0.24
1672397849,0.27
1672419449,0.37
1672441049,0.37
1672462649,0.35
1672484249,0.3
1672505849,0.31
1672527449,0.38
1672549049,0.36
1672570649,0.48
1672592249,0.56
1672613849,0.56
1672635449,0.72
1672657049,1.02
1672678649,1.07
1672700249,0.89
1672721849,0.71
1672743449,0.77
1672765049,0.65
1672786649,0.63
1672808249,0.46
1672829849,0.38
1672851449,0.39
1672873049,0.42
1672894649,0.57
1672916249,0.45
1672937849,0.38
1672959449,0.32
1672981049,0.2
1673002649,0.18
1673024249,0.16
1673045849,0.14
1673067449,0.1
1673089049,0.1
1673110649,0.19
1673132249,0.13
1673153849,0.14
1673175449,0.11
1673197049,0.12
1673218649,0.13
1673240249,0.1
1673261849,0.13
1673283449,0.18
1673305049,0.31
1673326649,0.41
1673348249,0.5
1673369849,0.52
1673391449,0.44
1673413049,0.5
1673434649,0.5
1673456249,0.54
1673477849,0.41
1673499449,0.38
1673521049,0.25
1673542649,0.2
1673564249,0.15
1673585849,0.19
1673607449,0.17
1673629049,0.18
1673650649,0.19
1673672249,0.15
1673693849,0.13
1673715449,0.15
1673737049,0.14
1673758649,0.14
1673780249,0.12
1673801849,0.12
1673823449,0.13
1673845049,0.12
1673866649,0.17
1673888249,0.18
1673909849,0.3
1673931449,0.34
1673953049,0.36
1673974649,0.57
1673996249,0.66
1674017849,0.55
1674039449,0.51
1674061049,0.45
1674082649,0.55
1674104249,0.58
1674125849,0.72
1674147449,0.63
1674169049,0.51
1674190649,0.42
1674212249,0.46
1674233849,0.4
1674255449,0.37
1674277049,0.27
1674298649,0.18
1674320249,0.16
1674341849,0.38
1674363449,0.28
1674385049,0.24
1674406649,0.31
1674428249,0.34
1674449849,0.4
1674471449,0.3
1674493049,0.38
1674514649,0.36
1674536249,0.33
1674557849,0.29
1674579449,0.4
1674601049,0.41
1674622649,0.76
1674644249,0.72
1674665849,0.77
1674687449,0.58
1674709049,0.51
1674730649,0.41
1674752249,0.36
1674773849,0.33
1674795449,0.22
1674817049,0.22
1674838649,0.17
1674860249,0.16
1674881849,0.22
1674903449,0.24
1674925049,0.26
1674946649,0.24
1674968249,0.2
1674989849,0.31
1675011449,0.24
1675033049,0.24
1675054649,0.16
1675076249,0.47
1675097849,0.34
1675119449,0.38
1675141049,0.42
1675162649,0.57
1675184249,0.6
1675205849,0.56
1675227449,0.51
1675249049,0.45
1675270649,0.36
1675292249,0.46
1675313849,0.61
1675335449,1.03
1675357049,0.97
1675378649,0.8
1675400249,0.62
1675421849,0.52
1675443449,0.54
1675465049,0.46
1675486649,0.3
1675508249,0.24
1675529849,0.21
1675551449,0.32
1675573049,0.42
1675594649,0.46
1675616249,0.5
1675637849,0.49
1675659449,0.62
1675681049,0.57
1675702649,0.61
1675724249,0.71
1675745849,0.62
1675767449,0.46
1675789049,0.5
1675810649,0.44
1675832249,0.41
1675853849,0.26
1675875449,0.25
1675897049,0.29
1675918649,0.25
1675940249,0.3
1675961849,0.23
1675983449,0.36
1676005049,0.23
1676026649,0.31
1676048249,0.31
1676069849,1.08
1676091449,0.83
1676113049,0.72
1676134649,0.71
1676156249,0.65
1676177849,0.61
1676199449,0.46
1676221049,0.54
1676242649,0.61
1676264249,0.4
1676285849,0.32
1676307449,0.62
1676329049,0.13
1676350649,0.17
1676372249,0.13
1676393849,0.47
1676415449,0.94
1676437049,0.68
1676458649,0.57
1676480249,0.45
1676501849,0.2
1676523449,0.16
1676545049,0.19
1676566649,0.29
1676588249,0.34
1676609849,0.46
1676631449,0.68
1676653049,0.53
1676674649,0.45
1676696249,0.37
1676717849,0.53
1676739449,0.62
1676761049,0.46
1676782649,0.33
1676804249,0.4
1676825849,0.4
1676847449,0.4
1676869049,0.27
1676890649,0.29
1676912249,0.36
1676933849,0.22
1676955449,0.31
1676977049,0.37
1676998649,0.33
1677020249,0.25
1677041849,0.23
1677063449,0.33
1677085049,0.32
1677106649,0.26
1677128249,0.21
1677130051,0.21
1677131851,0.23
1677133651,0.21
1677135451,0.22
1677137251,0.24
1677139051,0.22
1677140851,0.2
1677142651,0.23
1677144451,0.23
1677146251,0.22
1677148051,0.22
1677149851,0.23
1677151651,0.24
1677153451,0.27
1677155251,0.3
1677157051,0.28
1677158851,0.23
1677160651,0.24
1677162451,0.28
1677164251,0.26
1677166051,0.32
1677167851,0.33
1677169651,0.34
1677171451,0.34
1677173251,0.34
1677175051,0.36
1677176851,0.39
1677178651,0.38
1677180451,0.38
1677182251,0.43
1677184051,0.4
1677185851,0.41
1677187651,0.4
1677189451,0.41
1677191251,0.43
1677193051,0.41
1677194851,0.46
1677196651,0.45
1677198451,0.41
1677200251,0.41
1677202051,0.4
1677203851,0.41
1677205651,0.4
1677207451,0.43
1677209251,0.44
1677211051,0.43
1677212851,0.45
1677214651,0.46
1677216451,0.44
1677218251,0.43
1677220051,0.42
1677221851,0.41
1677223651,0.4
1677225451,0.38
1677227251,0.38
1677229051,0.36
1677230851,0.37
1677232651,0.36
1677234451,0.36
1677236251,0.37
1677238051,0.37
1677239851,0.36
1677241651,0.38
1677243451,0.36
1677245251,0.37
1677247051,0.36
1677248851,0.37
1677250651,0.41
1677252451,0.43
1677254251,0.43
1677256051,0.44
1677257851,0.47
1677259651,0.5
1677261451,0.53
1677263251,0.63
1677265051,0.65
1677266851,0.66
1677268651,0.75
1677270451,0.78
1677272251,0.78
1677274051,0.77
1677275851,0.78
1677277651,0.77
1677279451,0.76
1677281251,0.75
1677283051,0.73
1677284851,0.73
1677286651,0.72
1677288451,0.75
1677290251,0.7
1677292051,0.7
1677293851,0.68
1677295651,0.7
1677297451,0.68
1677299251,0.64
1677301051,0.62
1677302851,0.6
1677304651,0.56
1677306451,0.62
1677308251,0.61
1677310051,0.58
1677311851,0.54
1677313651,0.61
1677315451,0.63
1677317251,0.57
1677319051,0.58
1677320851,0.57
1677322651,0.52
1677324451,0.53
1677326251,0.51
1677328051,0.53
1677329851,0.5
1677331651,0.53
1677333451,0.48
1677335251,0.48
1677337051,0.48
1677338851,0.49
1677340651,0.45
1677342451,0.52
1677344251,0.59
1677346051,0.65
1677347851,0.71
1677349651,0.74
1677351451,0.71
1677353251,0.77
1677355051,0.77
1677356851,0.81
1677358651,0.89
1677360451,0.87
1677362251,0.93
1677364051,0.93
1677365851,0.88
1677367651,0.89
1677369451,0.97
1677371251,0.86
1677373051,0.86
1677374851,0.75
1677376651,0.83
1677378451,0.79
1677380251,0.8
1677382051,0.77
1677383851,0.78
1677385651,0.75
1677387451,0.75
1677389251,0.79
1677391051,0.78
1677392851,0.77
1677394651,0.79
1677396451,0.79
1677398251,0.77
1677400051,0.78
1677401851,0.77
1677403651,0.72
1677405451,0.68
1677407251,0.73
1677409051,0.69
1677410851,0.72
1677412651,0.65
1677414451,0.63
1677416251,0.65
1677418051,0.63
1677419851,0.57
1677421651,0.58
1677423451,0.56
1677425251,0.55
1677427051,0.54
1677428851,0.57
1677430651,0.52
1677432451,0.55
1677434251,0.58
1677436051,0.57
1677437851,0.59
1677439651,0.56
1677441451,0.56
1677443251,0.53
1677445051,0.58
1677446851,0.55
1677448651,0.57
1677450451,0.52
1677452251,0.5
1677454051,0.49
1677455851,0.45
1677457651,0.45
1677459451,0.44
1677461251,0.44
1677463051,0.43
1677464851,0.43
1677466651,0.4
1677468451,0.43
1677470251,0.44
1677472051,0.42
1677473851,0.42
1677475651,0.48
1677477451,0.47
1677479251,0.47
1677481051,0.49
1677482851,0.53
1677484651,0.48
1677486451,0.48
1677488251,0.51
1677490051,0.48
1677491851,0.47
1677493651,0.44
1677495451,0.42
1677497251,0.4
1677499051,0.42
1677500851,0.41
1677502651,0.36
1677504451,0.4
1677506251,0.37
1677508051,0.36
1677509851,0.33
1677511651,0.32
1677513451,0.32
1677515251,0.32
1677517051,0.35
1677518851,0.39
1677520651,0.38
1677522451,0.34
1677524251,0.39
1677526051,0.36
1677527851,0.41
1677529651,0.46
1677531451,0.36
1677533251,0.32
1677535051,0.32
1677536851,0.36
1677538651,0.35
1677540451,0.35
1677542251,0.33
1677544051,0.3
1677545851,0.28
1677547651,0.33
1677549451,0.33
1677551251,0.38
1677553051,0.4
1677554851,0.33
1677556651,0.35
1677558451,0.38
1677560251,0.31
1677562051,0.25
1677563851,0.26
1677565651,0.25
1677567451,0.26
1677569251,0.26
1677571051,0.25
1677572851,0.24
1677574651,0.3
1677576451,0.32
