time,height
1653198481,0.21
1653200281,0.2
1653202081,0.19
1653203881,0.19
1653205681,0.17
1653207481,0.15
1653209281,0.13
1653211081,0.14
1653212881,0.14
1653214681,0.15
1653216481,0.14
1653218281,0.18
1653220081,0.16
1653221881,0.16
1653223681,0.17
1653225481,0.19
1653227281,0.18
1653229081,0.19
1653230881,0.22
1653232681,0.2
1653234481,0.21
1653236281,0.21
1653238081,0.23
1653239881,0.21
1653241681,0.2
1653243481,0.19
1653245281,0.22
1653247081,0.21
1653248881,0.19
1653250681,0.17
1653252481,0.18
1653254281,0.19
1653256081,0.18
1653257881,0.18
1653259681,0.17
1653261481,0.18
1653263281,0.19
1653265081,0.17
1653266881,0.18
1653268681,0.21
1653270481,0.21
1653272281,0.21
1653274081,0.21
1653275881,0.19
1653277681,0.21
1653279481,0.18
1653281281,0.19
1653283081,0.18
1653284881,0.17
1653286681,0.17
1653288481,0.16
1653290281,0.14
1653292081,0.14
1653293881,0.15
1653295681,0.16
1653297481,0.17
1653299281,0.15
1653301081,0.14
1653302881,0.14
1653304681,0.15
1653306481,0.12
1653308281,0.12
1653310081,0.12
1653311881,0.13
1653313681,0.13
1653315481,0.13
1653317281,0.14
1653319081,0.17
1653320881,0.17
1653322681,0.15
1653324481,0.15
1653326281,0.15
1653328081,0.15
1653329881,0.16
1653331681,0.17
1653333481,0.16
1653335281,0.15
1653337081,0.15
1653338881,0.14
1653340681,0.15
1653342481,0.17
1653344281,0.16
1653346081,0.18
1653347881,0.2
1653349681,0.18
1653351481,0.19
1653353281,0.21
1653355081,0.21
1653356881,0.23
1653358681,0.25
1653360481,0.27
1653362281,0.28
1653364081,0.29
1653365881,0.27
1653367681,0.27
1653369481,0.27
1653371281,0.31
1653373081,0.37
1653374881,0.42
1653376681,0.42
1653378481,0.42
1653380281,0.41
1653382081,0.42
1653383881,0.48
1653385681,0.51
1653387481,0.54
1653389281,0.51
1653391081,0.48
1653392881,0.45
1653394681,0.42
1653396481,0.43
1653398281,0.57
1653400081,0.59
1653401881,0.57
1653403681,0.51
1653405481,0.45
1653407281,0.43
1653409081,0.44
1653410881,0.44
1653412681,0.47
1653414481,0.47
1653416281,0.5
1653418081,0.48
1653419881,0.5
1653421681,0.5
1653423481,0.53
1653425281,0.53
1653427081,0.51
1653428881,0.58
1653430681,0.54
1653432481,0.55
1653434281,0.56
1653436081,0.52
1653437881,0.49
1653439681,0.51
1653441481,0.49
1653443281,0.48
1653445081,0.49
1653446881,0.51
1653448681,0.51
1653450481,0.53
1653452281,0.55
1653454081,0.53
1653455881,0.52
1653457681,0.48
1653459481,0.48
1653461281,0.43
1653463081,0.45
1653464881,0.42
1653466681,0.43
1653468481,0.41
1653470281,0.38
1653472081,0.38
1653473881,0.36
1653475681,0.36
1653477481,0.37
1653479281,0.38
1653481081,0.38
1653482881,0.36
1653484681,0.35
1653486481,0.36
1653488281,0.37
1653490081,0.32
1653491881,0.33
1653493681,0.35
1653495481,0.35
1653497281,0.33
1653499081,0.36
1653500881,0.34
1653502681,0.33
1653504481,0.35
1653506281,0.32
1653508081,0.33
1653509881,0.34
1653511681,0.31
1653513481,0.35
1653515281,0.33
1653517081,0.31
1653518881,0.3
1653520681,0.33
1653522481,0.31
1653524281,0.33
1653526081,0.32
1653527881,0.33
1653529681,0.32
1653531481,0.32
1653533281,0.32
1653535081,0.31
1653536881,0.29
1653538681,0.34
1653540481,0.31
1653542281,0.31
1653544081,0.31
1653545881,0.32
1653547681,0.29
1653549481,0.28
1653551281,0.29
1653553081,0.27
1653554881,0.26
1653556681,0.26
1653558481,0.25
1653560281,0.27
1653562081,0.23
1653563881,0.24
1653565681,0.25
1653567481,0.25
1653569281,0.24
1653571081,0.26
1653572881,0.24
1653574681,0.25
1653576481,0.24
1653578281,0.25
1653580081,0.24
1653581881,0.24
1653583681,0.24
1653585481,0.24
1653587281,0.21
1653589081,0.23
1653590881,0.22
1653592681,0.22
1653594481,0.18
1653596281,0.18
1653598081,0.17
1653599881,0.19
1653601681,0.19
1653603481,0.17
1653605281,0.15
1653607081,0.15
1653608881,0.15
1653610681,0.16
1653612481,0.16
1653614281,0.18
1653616081,0.19
1653617881,0.2
1653619681,0.2
1653621481,0.2
1653623281,0.21
1653625081,0.23
1653626881,0.24
1653628681,0.22
1653630481,0.24
1653632281,0.24
1653634081,0.2
1653635881,0.2
1653637681,0.23
1653639481,0.23
1653641281,0.21
1653643081,0.19
1653644881,0.18
1653646681,0.22
1653648481,0.23
1653650281,0.22
1653652081,0.22
1653653881,0.2
1653655681,0.19
1653657481,0.19
1653659281,0.17
1653661081,0.16
1653662881,0.17
1653664681,0.19
1653666481,0.18
1653668281,0.18
1653670081,0.17
1653671881,0.15
1653673681,0.15
1653675481,0.16
1653677281,0.16
1653679081,0.15
1653680881,0.15
1653682681,0.15
1653684481,0.16
1653686281,0.15
1653688081,0.14
1653689881,0.15
1653691681,0.15
1653693481,0.15
1653695281,0.14
1653697081,0.15
1653698881,0.16
1653700681,0.18
1653702481,0.2
1653704281,0.21
1653706081,0.22
1653707881,0.24
1653709681,0.26
1653711481,0.28
1653713281,0.3
1653715081,0.31
1653716881,0.27
1653718681,0.28
1653720481,0.27
1653722281,0.26
1653724081,0.25
1653725881,0.25
1653727681,0.24
1653729481,0.24
1653731281,0.24
1653733081,0.27
1653734881,0.3
1653736681,0.31
1653738481,0.31
1653740281,0.32
1653742081,0.32
1653743881,0.33
1653745681,0.34
1653747481,0.37
1653749281,0.37
1653751081,0.35
1653752881,0.34
1653754681,0.36
1653756481,0.35
1653758281,0.37
1653760081,0.34
1653761881,0.33
1653763681,0.32
1653765481,0.33
1653767281,0.36
1653769081,0.36
1653770881,0.38
1653772681,0.35
1653774481,0.35
1653776281,0.38
1653778081,0.38
1653779881,0.39
1653781681,0.43
1653783481,0.46
1653785281,0.49
1653787081,0.49
1653788881,0.52
1653790681,0.47
1653792481,0.51
1653794281,0.46
1653796081,0.5
1653797881,0.45
1653799681,0.5
1653801481,0.53
1653803281,0.51
1653805081,0.47
1653806881,0.5
1653808681,0.54
1653810481,0.43
1653812281,0.37
1653814081,0.35
1653815881,0.36
1653817681,0.32
1653819481,0.31
1653821281,0.33
1653823081,0.32
1653824881,0.29
1653826681,0.34
1653828481,0.38
1653830281,0.34
1653832081,0.31
1653833881,0.26
1653835681,0.25
1653837481,0.24
1653839281,0.25
1653841081,0.27
1653842881,0.26
1653844681,0.28
1653846481,0.29
1653848281,0.29
1653850081,0.31
1653851881,0.32
1653853681,0.29
1653855481,0.31
1653857281,0.29
1653859081,0.31
1653860881,0.29
1653862681,0.28
1653864481,0.28
1653866281,0.25
1653868081,0.23
1653869881,0.22
1653871681,0.21
1653873481,0.22
1653875281,0.22
1653877081,0.23
1653878881,0.24
1653880681,0.24
1653882481,0.23
1653884281,0.25
1653886081,0.24
1653887881,0.26
1653889681,0.31
1653891481,0.32
1653893281,0.3
1653895081,0.32
1653896881,0.26
1653898681,0.2
1653900481,0.22
1653902281,0.18
1653904081,0.18
1653905881,0.17
1653907681,0.18
1653909481,0.2
1653911281,0.24
1653913081,0.24
1653914881,0.26
1653916681,0.23
1653918481,0.21
1653920281,0.22
1653922081,0.19
1653923881,0.2
1653925681,0.2
1653927481,0.2
1653929281,0.22
1653931081,0.22
1653932881,0.2
1653934681,0.19
1653936481,0.2
1653938281,0.19
1653940081,0.19
1653941881,0.19
1653943681,0.2
1653945481,0.19
1653947281,0.19
1653949081,0.19
1653950881,0.19
1653952681,0.18
1653954481,0.18
1653956281,0.2
1653958081,0.22
1653959881,0.23
1653961681,0.25
1653963481,0.29
1653965281,0.3
1653967081,0.27
1653968881,0.25
1653970681,0.26
1653972481,0.27
1653974281,0.25
1653976081,0.24
1653977881,0.25
1653979681,0.27
1653981481,0.27
1653983281,0.27
1653985081,0.27
1653986881,0.27
1653988681,0.26
1653990481,0.26
1653992281,0.24
1653994081,0.28
1653995881,0.3
1653997681,0.29
1653999481,0.29
1654001281,0.27
1654003081,0.28
1654004881,0.27
1654006681,0.26
1654008481,0.27
1654010281,0.28
1654012081,0.25
1654013881,0.24
1654015681,0.23
1654017481,0.24
1654019281,0.23
1654021081,0.23
1654022881,0.23
1654024681,0.23
1654026481,0.24
1654028281,0.27
1654030081,0.29
1654031881,0.36
1654033681,0.37
1654035481,0.38
1654037281,0.39
1654039081,0.4
1654040881,0.4
1654042681,0.41
1654044481,0.37
1654046281,0.33
1654048081,0.32
1654049881,0.32
1654051681,0.32
1654053481,0.3
1654055281,0.31
1654057081,0.31
1654058881,0.33
1654060681,0.3
1654062481,0.31
1654064281,0.29
1654066081,0.3
1654067881,0.25
1654069681,0.24
1654071481,0.24
1654073281,0.23
1654075081,0.25
1654076881,0.24
1654078681,0.25
1654080481,0.26
1654082281,0.26
1654084081,0.26
1654085881,0.25
1654087681,0.23
1654089481,0.25
1654091281,0.23
1654093081,0.22
1654094881,0.2
1654096681,0.19
1654098481,0.18
1654100281,0.18
1654102081,0.16
1654103881,0.17
1654105681,0.19
1654107481,0.2
1654109281,0.18
1654111081,0.2
1654112881,0.21
1654114681,0.2
1654116481,0.18
1654118281,0.18
1654118281,0.18
1654120081,0.18
1654120081,0.18
1654121881,0.18
1654123681,0.17
1654125481,0.16
1654125481,0.16
1654127281,0.16
1654127281,0.16
1654129081,0.14
1654130881,0.13
1654132681,0.13
1654134481,0.14
1654136281,0.14
1654138081,0.16
1654139881,0.15
1654141681,0.13
1654143481,0.12
1654145281,0.11
1654147081,0.11
1654148881,0.11
1654150681,0.13
1654152481,0.12
1654154281,0.12
1654156081,0.14
1654157881,0.11
1654159681,0.11
1654161481,0.14
1654163281,0.11
1654165081,0.11
1654166881,0.11
1654168681,0.11
1654170481,0.12
1654172281,0.1
1654174081,0.11
1654175881,0.09
1654177681,0.09
1654179481,0.1
1654181281,0.12
1654183081,0.09
1654184881,0.11
1654186681,0.1
1654188481,0.1
1654190281,0.11
1654192081,0.12
1654193881,0.12
1654195681,0.12
1654197481,0.13
1654199281,0.13
1654201081,0.11
1654202881,0.14
1654204681,0.11
1654206481,0.11
1654208281,0.1
1654210081,0.11
1654211881,0.11
1654213681,0.12
1654215481,0.11
1654217281,0.13
1654219081,0.12
1654220881,0.11
1654222681,0.11
1654224481,0.12
1654226281,0.12
1654228081,0.13
1654229881,0.11
1654231681,0.13
1654233481,0.12
1654235281,0.11
1654237081,0.12
1654238881,0.13
1654240681,0.1
1654242481,0.09
1654244281,0.11
1654246081,0.1
1654247881,0.08
1654249681,0.09
1654251481,0.1
1654253281,0.11
1654255081,0.12
1654256881,0.1
1654258681,0.1
1654260481,0.1
1654262281,0.1
1654264081,0.1
1654265881,0.1
1654267681,0.11
1654269481,0.11
1654271281,0.1
1654273081,0.09
1654274881,0.1
1654276681,0.12
1654278481,0.13
1654280281,0.13
1654282081,0.13
1654283881,0.13
1654285681,0.13
1654287481,0.11
1654289281,0.12
1654291081,0.13
1654292881,0.14
1654294681,0.13
1654296481,0.14
1654298281,0.13
1654300081,0.13
1654301881,0.12
1654303681,0.12
1654305481,0.14
1654307281,0.13
1654309081,0.13
1654310881,0.13
1654312681,0.12
1654314481,0.1
1654316281,0.1
1654318081,0.1
1654319881,0.11
1654321681,0.11
1654323481,0.1
1654325281,0.09
1654327081,0.09
1654328881,0.09
1654330681,0.08
1654332481,0.08
1654334281,0.08
1654336081,0.08
1654337881,0.07
1654339681,0.07
1654341481,0.07
1654343281,0.07
1654345081,0.09
1654346881,0.11
1654348681,0.09
1654350481,0.08
1654352281,0.07
1654354081,0.07
1654355881,0.08
1654357681,0.08
1654359481,0.08
1654361281,0.09
1654363081,0.08
1654364881,0.07
1654366681,0.1
1654368481,0.12
1654370281,0.1
1654372081,0.1
1654373881,0.1
1654375681,0.11
1654377481,0.1
1654379281,0.1
1654381081,0.09
1654382881,0.08
1654384681,0.1
1654386481,0.1
1654388281,0.09
1654390081,0.09
1654391881,0.09
1654393681,0.08
1654395481,0.08
1654397281,0.09
1654399081,0.08
1654400881,0.08
1654402681,0.07
1654404481,0.08
1654406281,0.07
1654408081,0.07
1654409881,0.1
1654411681,0.07
1654413481,0.07
1654415281,0.07
1654417081,0.07
1654418881,0.07
1654420681,0.07
1654422481,0.07
1654424281,0.06
1654426081,0.06
1654427881,0.07
1654429681,0.07
1654431481,0.08
1654433281,0.08
1654435081,0.08
1654436881,0.09
1654438681,0.08
1654440481,0.09
1654442281,0.09
1654444081,0.09
1654445881,0.09
1654447681,0.09
1654449481,0.09
1654451281,0.09
1654453081,0.08
1654454881,0.1
1654456681,0.09
1654458481,0.09
1654460281,0.07
1654462081,0.09
1654463881,0.1
1654465681,0.11
1654467481,0.15
1654469281,0.2
1654471081,0.22
1654472881,0.25
1654474681,0.26
1654476481,0.29
1654478281,0.28
1654480081,0.23
1654481881,0.22
1654483681,0.2
1654485481,0.2
1654487281,0.18
1654489081,0.17
1654490881,0.15
1654492681,0.16
1654494481,0.18
1654496281,0.2
1654498081,0.18
1654499881,0.18
1654501681,0.17
1654503481,0.19
1654505281,0.19
1654507081,0.2
1654508881,0.21
1654510681,0.23
1654512481,0.28
1654514281,0.3
1654516081,0.33
1654517881,0.34
1654519681,0.34
1654521481,0.38
1654523281,0.39
1654525081,0.4
1654526881,0.38
1654528681,0.37
1654530481,0.37
1654532281,0.37
1654534081,0.43
1654535881,0.37
1654537681,0.36
1654539481,0.34
1654541281,0.31
1654543081,0.32
1654544881,0.31
1654546681,0.3
1654548481,0.31
1654553881,0.32
1654555681,0.31
1654557481,0.3
1654559281,0.3
1654561081,0.33
1654562881,0.32
1654564681,0.35
1654566481,0.33
1654568281,0.37
1654570081,0.35
1654571881,0.34
1654573681,0.35
1654575481,0.33
1654577281,0.34
1654579081,0.34
1654580881,0.37
1654582681,0.37
1654584481,0.36
1654586281,0.36
1654588081,0.41
1654589881,0.37
1654591681,0.42
1654593481,0.45
1654595281,0.45
1654597081,0.4
1654598881,0.41
1654600681,0.44
1654602481,0.4
1654604281,0.38
1654606081,0.37
1654607881,0.33
1654609681,0.38
1654611481,0.35
1654613281,0.34
1654615081,0.34
1654616881,0.36
1654618681,0.34
1654620481,0.34
1654622281,0.33
1654624081,0.31
1654625881,0.31
1654627681,0.31
1654629481,0.31
1654631281,0.33
1654633081,0.32
1654634881,0.3
1654636681,0.3
1654638481,0.28
1654640281,0.29
1654642081,0.31
1654643881,0.29
1654645681,0.32
1654647481,0.29
1654649281,0.27
1654651081,0.29
1654652881,0.3
1654654681,0.29
1654656481,0.28
1654658281,0.27
1654660081,0.28
1654661881,0.28
1654663681,0.28
1654665481,0.25
1654667281,0.24
1654669081,0.26
1654670881,0.25
1654672681,0.25
1654674481,0.24
1654676281,0.23
1654678081,0.24
1654679881,0.24
1654681681,0.27
1654683481,0.27
1654685281,0.26
1654687081,0.26
1654688881,0.25
1654690681,0.24
1654692481,0.25
1654694281,0.24
1654696081,0.23
1654697881,0.23
1654699681,0.24
1654701481,0.23
1654703281,0.22
1654705081,0.22
1654706881,0.23
1654708681,0.25
1654710481,0.25
1654712281,0.26
1654714081,0.26
1654715881,0.28
1654717681,0.25
1654719481,0.22
1654721281,0.24
1654723081,0.23
1654724881,0.25
1654726681,0.24
1654728481,0.22
1654730281,0.23
1654732081,0.25
1654733881,0.25
1654735681,0.25
1654737481,0.25
1654739281,0.24
1654741081,0.25
1654742881,0.26
1654744681,0.24
1654746481,0.26
1654748281,0.27
1654750081,0.26
1654751881,0.28
1654753681,0.25
1654755481,0.25
1654757281,0.24
1654759081,0.23
1654760881,0.22
1654762681,0.25
1654764481,0.26
1654766281,0.27
1654768081,0.27
1654769881,0.27
1654771681,0.28
1654773481,0.27
1654775281,0.29
1654777081,0.29
1654778881,0.3
1654780681,0.29
1654782481,0.28
1654784281,0.3
1654786081,0.31
1654787881,0.3
1654789681,0.32
1654791481,0.33
1654793281,0.34
1654795081,0.34
1654796881,0.36
1654798681,0.37
1654800481,0.37
1654802281,0.38
1654804081,0.39
1654805881,0.4
1654807681,0.37
1654809481,0.35
1654811281,0.37
1654813081,0.36
1654814881,0.35
1654816681,0.36
1654818481,0.36
1654820281,0.35
1654822081,0.36
1654823881,0.33
1654825681,0.33
1654827481,0.34
1654829281,0.36
1654831081,0.39
1654832881,0.41
1654834681,0.42
1654836481,0.38
1654838281,0.38
1654840081,0.39
1654841881,0.38
1654843681,0.38
1654845481,0.43
1654847281,0.44
1654849081,0.44
1654850881,0.45
1654852681,0.45
1654854481,0.44
1654856281,0.43
1654858081,0.45
1654859881,0.46
1654861681,0.48
1654863481,0.47
1654865281,0.5
1654867081,0.51
1654868881,0.5
1654870681,0.48
1654872481,0.46
1654874281,0.45
1654876081,0.43
1654877881,0.44
1654879681,0.4
1654881481,0.41
1654883281,0.42
1654885081,0.4
1654886881,0.45
1654888681,0.42
1654890481,0.42
1654892281,0.43
1654894081,0.44
1654895881,0.47
1654897681,0.43
1654899481,0.43
1654901281,0.44
1654903081,0.42
1654904881,0.42
1654906681,0.4
1654908481,0.39
1654910281,0.39
1654912081,0.4
1654913881,0.4
1654915681,0.38
1654917481,0.39
1654919281,0.4
1654921081,0.38
1654922881,0.38
1654924681,0.41
1654926481,0.43
1654928281,0.41
1654930081,0.41
1654931881,0.44
1654933681,0.42
1654935481,0.44
1654937281,0.44
1654939081,0.5
1654940881,0.53
1654942681,0.55
1654944481,0.52
1654946281,0.54
1654948081,0.57
1654949881,0.58
1654951681,0.58
1654953481,0.61
1654955281,0.58
1654957081,0.53
1654958881,0.48
1654960681,0.51
1654962481,0.54
1654964281,0.55
1654966081,0.57
1654967881,0.57
1654969681,0.55
1654971481,0.56
1654973281,0.52
1654975081,0.54
1654976881,0.55
1654978681,0.58
1654980481,0.51
1654982281,0.52
1654984081,0.56
1654985881,0.56
1654987681,0.53
1654989481,0.51
1654991281,0.48
1654993081,0.56
1654994881,0.54
1654996681,0.53
1654998481,0.58
1655000281,0.6
1655002081,0.55
1655003881,0.58
1655005681,0.57
1655007481,0.58
1655009281,0.59
1655011081,0.61
1655012881,0.59
1655014681,0.61
1655016481,0.64
1655018281,0.61
1655020081,0.56
1655021881,0.56
1655023681,0.56
1655025481,0.57
1655027281,0.56
1655029081,0.66
1655030881,0.62
1655032681,0.58
1655034481,0.6
1655036281,0.57
1655038081,0.6
1655039881,0.56
1655041681,0.56
1655043481,0.58
1655045281,0.52
1655047081,0.54
1655048881,0.53
1655050681,0.55
1655052481,0.54
1655054281,0.56
1655056081,0.54
1655057881,0.54
1655059681,0.51
1655061481,0.53
1655063281,0.5
1655065081,0.52
1655066881,0.54
1655068681,0.48
1655070481,0.47
1655072281,0.46
1655074081,0.43
1655075881,0.43
1655077681,0.46
1655079481,0.48
1655081281,0.48
1655083081,0.5
1655084881,0.52
1655086681,0.57
1655088481,0.5
1655090281,0.5
1655092081,0.61
1655093881,0.55
1655095681,0.61
1655097481,0.68
1655099281,0.93
1655101081,0.81
1655102881,0.81
1655104681,0.89
1655106481,0.89
1655108281,0.83
1655110081,0.85
1655111881,0.92
1655113681,0.95
1655115481,0.99
1655117281,1.03
1655119081,1.02
1655120881,0.97
1655122681,0.99
1655124481,0.97
1655126281,0.94
1655128081,0.93
1655129881,0.87
1655131681,0.88
1655133481,0.89
1655135281,0.85
1655137081,0.82
1655138881,0.88
1655140681,0.9
1655142481,0.85
1655144281,0.92
1655146081,0.97
1655147881,0.89
1655149681,0.88
1655151481,0.9
1655153281,0.91
1655155081,1
1655156881,0.94
1655158681,0.96
1655160481,0.94
1655162281,0.9
1655164081,0.87
1655165881,0.89
1655167681,0.91
1655169481,0.9
1655171281,0.86
1655173081,0.82
1655174881,0.83
1655176681,0.78
1655178481,0.74
1655180281,0.69
1655182081,0.7
1655183881,0.75
1655185681,0.69
1655187481,0.75
1655189281,0.72
1655191081,0.72
1655192881,0.67
1655194681,0.7
1655196481,0.74
1655198281,0.76
1655200081,0.75
1655201881,0.73
1655203681,0.71
1655205481,0.66
1655207281,0.6
1655209081,0.63
1655210881,0.6
1655212681,0.56
1655214481,0.57
1655216281,0.49
1655218081,0.52
1655219881,0.5
1655221681,0.46
1655223481,0.45
1655225281,0.45
1655227081,0.51
1655228881,0.54
1655230681,0.52
1655232481,0.53
1655234281,0.49
1655236081,0.53
1655237881,0.5
1655239681,0.55
1655241481,0.51
1655243281,0.46
1655245081,0.46
1655246881,0.4
1655248681,0.41
1655250481,0.38
1655252281,0.38
1655254081,0.38
1655255881,0.41
1655257681,0.38
1655259481,0.38
1655261281,0.34
1655263081,0.36
1655264881,0.36
1655266681,0.35
1655268481,0.33
1655270281,0.35
1655272081,0.33
1655273881,0.34
1655275681,0.32
1655277481,0.35
1655279281,0.34
1655281081,0.32
1655282881,0.34
1655284681,0.29
1655286481,0.28
1655288281,0.25
1655290081,0.22
1655291881,0.22
1655293681,0.21
1655295481,0.23
1655297281,0.24
1655299081,0.22
1655300881,0.2
1655302681,0.22
1655304481,0.2
1655306281,0.2
1655308081,0.18
1655309881,0.19
1655311681,0.18
1655313481,0.18
1655315281,0.17
1655317081,0.16
1655318881,0.17
1655320681,0.17
1655322481,0.17
1655324281,0.15
1655326081,0.16
1655327881,0.14
1655329681,0.13
1655331481,0.14
1655333281,0.14
1655335081,0.15
1655336881,0.17
1655338681,0.16
1655340481,0.15
1655342281,0.13
1655344081,0.12
1655345881,0.12
1655347681,0.15
1655349481,0.16
1655351281,0.17
1655353081,0.18
1655354881,0.19
1655356681,0.17
1655358481,0.14
1655360281,0.15
1655362081,0.15
1655363881,0.17
1655365681,0.16
1655367481,0.17
1655369281,0.18
1655371081,0.17
1655372881,0.17
1655374681,0.19
1655376481,0.22
1655378281,0.17
1655380081,0.15
1655381881,0.15
1655383681,0.19
1655385481,0.18
1655387281,0.19
1655389081,0.2
1655390881,0.22
1655392681,0.21
1655394481,0.21
1655396281,0.24
1655398081,0.21
1655399881,0.19
1655401681,0.21
1655403481,0.22
1655405281,0.21
1655407081,0.22
1655408881,0.2
1655410681,0.22
1655412481,0.2
1655414281,0.21
1655416081,0.22
1655417881,0.2
1655419681,0.21
1655421481,0.24
1655423281,0.2
1655425081,0.2
1655426881,0.19
1655428681,0.16
1655430481,0.18
1655432281,0.17
1655434081,0.15
1655435881,0.15
1655437681,0.14
1655439481,0.17
1655441281,0.16
1655443081,0.17
1655444881,0.18
1655446681,0.19
1655448481,0.17
1655450281,0.2
1655452081,0.16
1655453881,0.16
1655455681,0.2
1655457481,0.2
1655459281,0.18
1655461081,0.14
1655462881,0.15
1655464681,0.16
1655466481,0.15
1655468281,0.18
1655470081,0.18
1655471881,0.17
1655473681,0.15
1655475481,0.15
1655477281,0.16
1655479081,0.17
1655480881,0.17
1655482681,0.17
1655484481,0.18
1655486281,0.17
1655488081,0.18
1655489881,0.17
1655491681,0.17
1655493481,0.19
1655495281,0.2
1655497081,0.17
1655498881,0.17
1655500681,0.17
1655502481,0.15
1655504281,0.16
1655506081,0.16
1655507881,0.15
1655509681,0.15
1655511481,0.16
1655513281,0.16
1655515081,0.15
1655516881,0.15
1655518681,0.16
1655520481,0.22
1655522281,0.19
1655524081,0.19
1655525881,0.23
1655527681,0.24
1655529481,0.25
1655531281,0.3
1655533081,0.33
1655534881,0.34
1655536681,0.33
1655538481,0.35
1655540281,0.32
1655542081,0.32
1655543881,0.31
1655545681,0.32
1655547481,0.33
1655549281,0.31
1655551081,0.27
1655552881,0.31
1655554681,0.35
1655556481,0.41
1655558281,0.49
1655560081,0.52
1655561881,0.53
1655563681,0.59
1655565481,0.61
1655567281,0.61
1655569081,0.63
1655570881,0.63
1655572681,0.64
1655574481,0.64
1655576281,0.64
1655578081,0.63
1655579881,0.63
1655581681,0.63
1655583481,0.66
1655585281,0.7
1655587081,0.67
1655588881,0.66
1655590681,0.72
1655592481,0.76
1655594281,0.8
1655596081,0.84
1655597881,0.85
1655599681,0.85
1655601481,0.79
1655603281,0.81
1655605081,0.76
1655606881,0.79
1655608681,0.76
1655610481,0.77
1655612281,0.76
1655614081,0.84
1655615881,0.83
1655617681,0.88
1655619481,0.84
1655621281,0.85
1655623081,0.87
1655624881,0.86
1655626681,0.79
1655628481,0.78
1655630281,0.76
1655632081,0.76
1655633881,0.77
1655635681,0.87
1655637481,0.89
1655639281,0.82
1655641081,0.85
1655642881,0.95
1655644681,0.87
1655646481,0.92
1655648281,0.88
1655650081,0.86
1655651881,0.89
1655653681,0.9
1655655481,0.88
1655657281,0.88
1655659081,0.85
1655660881,0.85
1655662681,0.86
1655664481,0.91
1655666281,0.92
1655668081,0.91
1655669881,0.87
1655671681,0.84
1655673481,0.91
1655675281,0.86
1655677081,0.82
1655678881,0.85
1655680681,0.8
1655682481,0.77
1655684281,0.82
1655686081,0.71
1655687881,0.66
1655689681,0.61
1655691481,0.59
1655693281,0.58
1655695081,0.58
1655696881,0.55
1655698681,0.55
1655700481,0.53
1655702281,0.5
1655704081,0.52
1655705881,0.5
1655707681,0.5
1655709481,0.48
1655711281,0.45
1655713081,0.47
1655714881,0.42
1655716681,0.42
1655718481,0.5
1655720281,0.45
1655722081,0.45
1655723881,0.39
1655725681,0.38
1655727481,0.35
1655729281,0.34
1655731081,0.32
1655732881,0.3
1655734681,0.34
1655736481,0.33
1655738281,0.34
1655740081,0.35
1655741881,0.32
1655743681,0.3
1655745481,0.29
1655747281,0.3
1655749081,0.29
1655750881,0.3
1655752681,0.31
1655754481,0.29
1655756281,0.3
1655758081,0.27
1655759881,0.29
1655761681,0.29
1655763481,0.3
1655765281,0.29
1655767081,0.31
1655768881,0.3
1655770681,0.29
1655772481,0.31
1655774281,0.32
1655776081,0.33
1655777881,0.33
1655779681,0.32
1655781481,0.33
1655783281,0.32
1655785081,0.37
1655786881,0.35
1655788681,0.35
1655790481,0.35
1655792281,0.35
1655794081,0.34
1655795881,0.34
1655797681,0.37
1655799481,0.33
1655801281,0.33
1655803081,0.36
1655804881,0.32
1655806681,0.29
1655808481,0.33
1655810281,0.31
1655812081,0.32
1655813881,0.31
1655815681,0.31
1655817481,0.29
1655819281,0.26
1655821081,0.27
1655822881,0.26
1655824681,0.26
1655826481,0.3
1655828281,0.27
1655830081,0.24
1655831881,0.26
1655833681,0.26
1655835481,0.24
1655837281,0.24
1655839081,0.25
1655840881,0.24
1655842681,0.26
1655844481,0.25
1655846281,0.29
1655848081,0.3
1655849881,0.3
1655851681,0.32
1655853481,0.33
1655855281,0.35
1655857081,0.36
1655858881,0.39
1655860681,0.42
1655862481,0.41
1655864281,0.43
1655866081,0.44
1655867881,0.43
1655869681,0.46
1655871481,0.44
1655873281,0.44
1655875081,0.4
1655876881,0.38
1655878681,0.41
1655880481,0.39
1655882281,0.42
1655884081,0.37
1655885881,0.37
1655887681,0.35
1655889481,0.34
1655891281,0.31
1655893081,0.29
1655894881,0.29
1655896681,0.26
1655898481,0.25
1655900281,0.24
1655902081,0.27
1655903881,0.25
1655905681,0.26
1655907481,0.27
1655909281,0.28
1655911081,0.28
1655912881,0.28
1655914681,0.25
1655916481,0.27
1655918281,0.25
1655920081,0.27
1655921881,0.26
1655923681,0.25
1655925481,0.23
1655927281,0.24
1655929081,0.22
1655930881,0.24
1655932681,0.24
1655934481,0.25
1655936281,0.24
1655938081,0.24
1655939881,0.26
1655941681,0.29
1655943481,0.27
1655945281,0.25
1655947081,0.26
1655948881,0.28
1655950681,0.27
1655952481,0.28
1655954281,0.27
1655956081,0.27
1655957881,0.26
1655959681,0.24
1655961481,0.22
1655963281,0.24
1655965081,0.25
1655966881,0.23
1655968681,0.23
1655970481,0.2
1655972281,0.18
1655974081,0.18
1655975881,0.18
1655977681,0.18
1655979481,0.19
1655981281,0.17
1655983081,0.15
1655984881,0.15
1655986681,0.14
1655988481,0.13
1655990281,0.14
1655992081,0.13
