Time,AT_C,RH_%,BP_mbar,Wspd_kts,Wgst_kts,Wdir_degT
4/22/22 0:33,4.415,67.85,971.7094,6.971,8.72,332.8
4/22/22 1:03,4.738,70.43,971.8597,5.599,8.05,338.1
4/22/22 1:33,4.688,72.38,971.9223,6.375,9.55,337.2
4/22/22 2:03,4.39,75.68,972.1635,6.378,8.24,332
4/22/22 2:33,4.417,77.04,972.2798,7.667,9.34,325.4
4/22/22 3:03,4.516,76.75,972.511,7.828,10.19,324.8
4/22/22 3:33,3.901,80.6,972.9495,6.251,7.963,328.3
4/22/22 4:03,3.886,81.8,973.2526,6.274,7.99,328
4/22/22 4:33,4.029,76.88,973.5727,4.462,6.756,310.4
4/22/22 5:03,3.997,75.48,973.9471,3.386,4.141,324.1
4/22/22 5:33,4.109,72.93,974.269,2.712,4.247,308.2
4/22/22 6:03,4.144,71.24,974.6097,2.084,3.57,284.8
4/22/22 6:33,3.982,75.54,975.1699,1.445,2.973,49.36
4/22/22 7:03,3.915,79.14,975.5834,1.304,2.681,320.9
4/22/22 7:33,3.623,78.14,975.8235,2.374,3.371,343.9
4/22/22 8:03,2.551,82.3,976.3186,0.852,1.407,210.9
4/22/22 8:33,3.274,82.8,976.6646,0.591,1.221,358.7
4/22/22 9:03,3.028,84.5,977.2275,0.469,0.969,343.9
4/22/22 9:33,4.222,71.58,977.5706,0.932,2.588,55.41
4/22/22 10:03,3.166,81.3,977.8848,1.94,3.278,138.6
4/22/22 10:33,2.8,80.4,978.2057,2.62,3.637,191.8
4/22/22 11:03,4.068,69.65,978.6664,1.304,2.429,264.4
4/22/22 11:33,4.676,65.02,979.1658,1.266,3.079,19.67
4/22/22 12:03,4.297,69.16,979.363,1.683,3.915,154.9
4/22/22 12:33,3.782,73.08,979.9521,2.414,4.26,171.6
4/22/22 13:03,4.312,72.84,980.4591,4.926,7.313,331.2
4/22/22 13:33,3.851,78.38,981.004,6.071,8.41,281.8
4/22/22 14:03,4.155,74.33,981.4974,4.072,6.875,291.7
4/22/22 14:33,3.967,78.65,982.0479,7.116,12.1,298.5
4/22/22 15:03,3.627,92.8,982.4475,7.777,13.07,306.2
4/22/22 15:33,3.818,89.6,982.9657,8.29,12.67,285.6
4/22/22 16:03,3.755,90.5,983.4249,5.994,9.89,292.6
4/22/22 16:33,3.891,88.2,983.8037,8.86,16.34,298.5
4/22/22 17:03,3.615,93,984.3171,14.59,18.26,316
4/22/22 17:33,3.419,91.7,984.8641,14.78,19.23,326.6
4/22/22 18:03,3.031,91.5,985.6633,14.59,18.16,317.4
4/22/22 18:33,3.227,89.3,986.3297,10.75,16.46,305
4/22/22 19:03,3.523,86.2,987.0402,6.383,10.56,291.3
4/22/22 19:33,3.125,87.4,987.2437,12.9,16.74,329.2
4/22/22 20:03,3.208,87.7,987.739,11.52,15.62,333.2
4/22/22 20:33,3.434,82.6,988.1298,11.43,13.87,321.9
4/22/22 21:03,3.456,83.6,988.5481,7.506,11.47,306
4/22/22 21:33,3.213,93.4,988.6328,12.42,15.3,324.4
4/22/22 22:03,3.089,95.7,989.197,14.79,19.24,324.6
4/22/22 22:33,2.883,94.4,989.4503,17.21,20.9,323.4
4/22/22 23:03,3.147,90.6,989.7975,15.17,21.01,305.8
4/22/22 23:33,3.122,91.5,990.2062,15.39,19.64,332.2
4/23/22 0:03,3.076,91.3,990.4902,17.84,21.99,325.1
4/23/22 0:33,2.802,94.8,991.3292,17.37,21.51,318.4
4/23/22 1:03,2.93,94.2,991.7121,17.76,21.83,323
4/23/22 1:33,3.241,88.8,991.8146,17.53,22.48,307.3
4/23/22 2:03,3.088,90.1,992.6218,16.35,22.26,331
4/23/22 2:33,3.173,90.2,993.1477,13.35,20.28,337.8
4/23/22 3:03,3.181,91.6,993.7834,15.18,20.16,332.6
4/23/22 3:33,3.034,93.9,993.8354,20.32,25.63,323.8
4/23/22 4:03,3.092,93,994.6881,18.85,23.82,325.8
4/23/22 4:33,2.783,95.1,995.2017,19.39,24.59,323.5
4/23/22 5:03,3.091,91.4,995.4177,19.65,25.54,326.3
4/23/22 5:33,3.084,91.7,996.3586,17.49,24.49,334.6
4/23/22 6:03,3.05,89.1,996.6208,22.05,27.45,326.6
4/23/22 6:33,3.223,89.2,997.215,20.94,26.24,324.3
4/23/22 7:03,3.272,85.3,997.2974,23.39,27.67,325.2
4/23/22 7:33,3.391,86.6,998.0956,16.98,22.2,305.3
4/23/22 8:03,3.47,85,998.6664,20.12,24.61,322.9
4/23/22 8:33,3.464,85.4,999.1933,20.25,24.5,322.5
4/23/22 9:03,3.494,85,999.9781,19.4,24.59,319.4
4/23/22 9:33,3.55,84.3,1000.638,18.86,23.39,324
4/23/22 10:03,3.486,84.4,1001.451,19.57,23.98,321
4/23/22 10:33,3.441,83.5,1001.896,18.64,24.63,312.1
4/23/22 11:03,3.513,82,1002.313,17.16,21.81,325.2
4/23/22 11:33,3.438,80.3,1002.799,18.64,22.99,328.4
4/23/22 12:03,3.444,81.1,1003.429,17.77,22.75,329
4/23/22 12:33,3.433,81.8,1004.042,17.38,22.36,327
4/23/22 13:03,3.415,81.8,1004.424,17.15,22.35,330.1
4/23/22 13:33,3.458,84.1,1005.192,15.57,20.77,330.1
4/23/22 14:03,3.394,83.3,1005.49,18.59,22.75,318.1
4/23/22 14:33,3.366,82.3,1005.856,19.78,24.42,324.5
4/23/22 15:03,3.335,82.6,1006.678,17.69,22.02,322.5
4/23/22 15:33,3.285,84.5,1007.294,16.98,22.16,326.7
4/23/22 16:03,3.193,84.6,1007.675,17.54,23.13,325.9
4/23/22 16:33,3.204,84.5,1008.552,15.5,21.08,324.2
4/23/22 17:03,3.091,84.8,1009.133,16.15,20.25,324.8
4/23/22 17:33,3.003,85.3,1009.829,14.47,21.98,311.2
4/23/22 18:03,3.008,83.9,1010.278,15.97,20.49,324.3
4/23/22 18:33,2.897,84.9,1010.768,15.68,19.79,320.6
4/23/22 19:03,2.944,83.2,1011.132,19.05,23.86,318.8
4/23/22 19:33,2.817,82.1,1011.958,15,23.37,305.7
4/23/22 20:03,2.792,82.7,1012.27,16.81,21.39,318.6
4/23/22 20:33,2.838,81.1,1012.948,13.59,16.87,328.1
4/23/22 21:03,2.856,82.3,1013.472,14.44,17.49,324
4/23/22 21:33,2.97,81.8,1014.187,12.84,17.41,322.9
4/23/22 22:03,2.895,81.2,1014.816,11.63,15.85,313.3
4/23/22 22:33,2.966,77.92,1015.415,11.01,16.15,309.2
4/23/22 23:03,3.013,78.18,1015.921,8.09,13.83,298.1
4/23/22 23:33,3.336,77.55,1015.911,13.12,18.78,312.9
4/24/22 0:03,3.545,74.62,1016.137,13.66,17.27,316.2
4/24/22 0:33,3.633,79.3,1016.515,10.24,13.26,318.3
4/24/22 1:03,3.776,79.1,1016.761,10.36,14.25,308.2
4/24/22 1:33,3.559,78.65,1016.528,15.69,21.93,317.2
4/24/22 2:03,3.665,75.33,1017.078,9.47,15.05,310.7
4/24/22 2:33,3.769,66.05,1016.993,12.36,19.23,318.9
4/24/22 3:03,3.7,66.52,1017.408,12.41,19.4,311.6
4/24/22 3:33,3.571,68.22,1017.926,8.88,14.4,318.9
4/24/22 4:03,3.589,65.46,1018.23,8.57,17.65,313.2
4/24/22 4:33,3.63,65.68,1018.093,7.751,13.03,313
4/24/22 5:03,3.705,62.33,1018.472,4.53,7.406,301.5
4/24/22 5:33,3.505,69.57,1018.572,7.658,11.67,310.1
4/24/22 6:03,3.443,72.05,1018.936,5.17,9.26,297.4
4/24/22 6:33,3.451,74.15,1019.431,2.469,3.676,283.4
4/24/22 7:03,3.459,69.32,1019.598,4.651,9.17,298.5
4/24/22 7:33,2.74,76.2,1019.984,10.34,15.32,283.7
4/24/22 8:03,3.283,72.28,1020.257,6.219,10.6,267.6
4/24/22 8:33,3.34,71.6,1020.279,4.584,7.698,248
4/24/22 9:03,3.627,57.89,1020.263,4.753,10.09,289.4
4/24/22 9:33,3.524,68.89,1020.305,5.276,8.33,272.8
4/24/22 10:03,3.432,67.39,1020.158,5.262,7.95,270.9
4/24/22 10:33,3.512,74.27,1020.155,6.314,10.6,314.4
4/24/22 11:03,3.495,75.16,1020.091,2.83,5.256,337.3
4/24/22 11:33,3.104,77.02,1020.236,3.476,7.499,238.6
4/24/22 12:03,2.916,76.07,1020.264,3.038,4.685,249.8
4/24/22 12:33,3.503,69.41,1020.445,3.267,8.49,239.7
4/24/22 13:03,3.455,66.3,1020.561,5.629,10.21,313.3
4/24/22 13:33,3.323,70.14,1020.768,3.035,8.55,303.9
4/24/22 14:03,3.282,71.68,1020.695,4.137,8.14,275.3
4/24/22 14:33,3.17,73.36,1020.502,1.915,3.146,264.4
4/24/22 15:03,3.133,76.6,1020.609,1.05,1.765,83.5
4/24/22 15:33,3.317,76.61,1020.685,2.719,5.627,352
4/24/22 16:03,3.012,81.6,1021.008,3.963,6.079,332.6
4/24/22 16:33,2.559,86.6,1021.268,0.592,1.924,189.5
4/24/22 17:03,1.818,88.8,1021.453,2.992,3.69,174.1
4/24/22 17:33,2.626,85.9,1021.403,2.836,3.876,107.3
4/24/22 18:03,3.394,78.36,1021.351,1.763,3.053,109
4/24/22 18:33,4.282,72.72,1021.325,0.888,2.017,119.3
4/24/22 19:03,5.406,65.69,1021.122,2.593,5.068,72.39
4/24/22 19:33,6.054,61.86,1021.109,2.145,4.644,84.9
4/24/22 20:03,5.809,57.47,1021.022,6.51,9.42,144.1
4/24/22 20:33,5.734,59.36,1021.158,6.917,11.37,150.7
4/24/22 21:03,5.676,61.73,1020.903,5.692,9.76,137.3
4/24/22 21:33,5.791,62.89,1020.817,6.271,9.65,113
4/24/22 22:03,6.05,62.03,1020.513,6.396,12.54,109
4/24/22 22:33,5.901,65.82,1020.301,7.607,11.66,127.4
4/24/22 23:03,5.936,65.72,1020.077,5.84,9.88,116.6
4/24/22 23:33,5.853,67.01,1019.847,8.39,15.01,130.5
4/25/22 0:03,5.736,68.25,1019.675,10.06,15.22,127.6
4/25/22 0:33,5.532,70.59,1019.612,10.14,16.97,131
4/25/22 1:03,5.487,73.56,1019.432,9.08,17.58,122.6
4/25/22 1:33,5.48,75.25,1019.326,8.66,13.62,121.6
4/25/22 2:03,5.288,80.1,1019.241,9.49,18.4,118
4/25/22 2:33,5.472,81.4,1019.162,9.92,15.93,138.7
4/25/22 3:03,5.502,81.9,1018.75,10.25,17.43,133.8
4/25/22 3:33,5.514,82.6,1018.472,10.04,16.88,140.4
4/25/22 4:03,5.243,85.1,1018.333,11.35,19.99,141.2
4/25/22 4:33,5.404,84.9,1018.163,8.83,16.13,129
4/25/22 5:03,5.652,82.7,1017.972,9.94,18.38,125.3
4/25/22 5:33,5.502,83.2,1018.008,9.62,15.91,135.5
4/25/22 6:03,5.575,82.8,1017.819,10.05,17.65,110.9
4/25/22 6:33,5.383,85,1017.761,11.53,18.95,115.2
4/25/22 7:03,5.672,83.5,1017.636,10.98,19.88,131.4
4/25/22 7:33,5.563,83.4,1017.35,14.21,22.89,137.9
4/25/22 8:03,5.512,84.6,1017.233,11.82,21.38,131
4/25/22 8:33,5.58,84.9,1016.732,15.45,25.64,130.1
4/25/22 9:03,5.492,85.6,1016.779,12.79,19.92,135.5
4/25/22 9:33,5.829,83.7,1016.323,16.8,24.89,142.1
4/25/22 10:03,5.444,88,1016.583,9.43,16.51,133.3
4/25/22 10:33,5.925,83.3,1016.246,11.51,16.68,121.6
4/25/22 11:03,5.661,86.2,1015.873,12.39,21.25,116.5
4/25/22 11:33,5.552,87,1015.773,12.63,20.66,134.6
4/25/22 12:03,5.397,89.6,1015.412,13.12,19.36,115.3
4/25/22 12:33,5.688,86.6,1015.046,14.4,23.84,138.6
4/25/22 13:03,5.924,84,1014.879,9.39,14.81,121.9
4/25/22 13:33,6.009,83.1,1014.508,9.94,17.12,130.5
4/25/22 14:03,6.174,80.1,1013.845,10.91,18.26,118.8
4/25/22 14:33,5.68,86.4,1013.891,11.04,16.78,157.5
4/25/22 15:03,5.784,86,1013.288,11.36,21.71,136.6
4/25/22 15:33,5.257,91.4,1013.082,14.33,20.47,162.2
4/25/22 16:03,5.102,92.9,1012.934,15.66,22.18,159.7
4/25/22 16:33,5.147,92.9,1012.975,14.4,21.05,148.2
4/25/22 17:03,5.611,90,1012.916,8.61,12.58,152
4/25/22 17:33,5.468,90.7,1012.729,10.2,15.83,140.7
4/25/22 18:03,5.296,91.8,1012.638,9.06,13.4,147.5
4/25/22 18:33,5.415,92.4,1012.063,11.49,20.09,140.2
4/25/22 19:03,5.629,89.7,1012.162,9.77,16.18,134.8
4/25/22 19:33,5.542,89.5,1012.248,10.96,15.74,153.6
4/25/22 20:03,5.802,89.4,1011.79,12.28,21.61,143.5
4/25/22 20:33,5.827,92.9,1011.769,8.33,12.79,160.5
4/25/22 21:03,6.324,87.3,1011.776,7.762,13.66,216.9
4/25/22 21:33,6.548,84.2,1011.965,9.89,13.76,165.3
4/25/22 22:03,5.859,91.3,1012.672,1.988,3.968,310.3
4/25/22 22:33,5.432,84.1,1013.011,9.85,16.43,307.4
4/25/22 23:03,4.818,85.2,1013.378,7.775,14.51,294.5
4/25/22 23:33,4.078,88.7,1013.375,9.78,18.25,321.2
4/26/22 0:03,4.55,92.3,1013.644,2.92,6.211,14.37
4/26/22 0:33,4.453,91.2,1013.7,8.53,17.82,320.3
4/26/22 1:03,4.7,90.8,1013.76,9.27,15.37,287.1
4/26/22 1:33,4.535,89.6,1013.934,10.72,17.2,281.2
4/26/22 2:03,4.531,89.4,1014.156,11.94,20.33,274.7
4/26/22 2:33,4.685,86.6,1014.443,10.2,20.24,284.2
4/26/22 3:03,4.617,87.8,1014.59,10.94,17.86,284
4/26/22 3:33,4.591,89.2,1014.673,11.24,20.49,291.3
4/26/22 4:03,4.684,87.4,1015.02,11.17,21.77,287.7
4/26/22 4:33,4.907,80.7,1015.518,9.9,16.02,286.5
4/26/22 5:03,4.746,85.2,1015.837,8.62,14.11,289.4
4/26/22 5:33,4.5,87.6,1016.074,7.712,14.44,301.8
4/26/22 6:03,4.402,86.1,1016.949,8.9,13.98,282.9
4/26/22 6:33,4.533,84.7,1017.192,8.96,14.2,284.8
4/26/22 7:03,4.47,86.2,1017.633,6.757,10.22,301
4/26/22 7:33,4.322,91.8,1018.284,5.895,12.87,287.1
4/26/22 8:03,4.342,89.6,1018.875,9.31,16.19,284.6
4/26/22 8:33,4.426,83.9,1019.362,8.68,16.21,284.1
4/26/22 9:03,4.377,84.8,1019.829,7.949,15.62,286.5
4/26/22 9:33,4.263,87.5,1019.458,6.428,9.46,311.3
4/26/22 10:03,4.262,86.8,1019.252,4.992,7.804,323.9
4/26/22 10:33,4.221,87.9,1019.625,4.905,7.154,316.9
4/26/22 11:03,4.2,88.2,1019.982,4.188,5.495,320
4/26/22 11:33,4.201,87.7,1019.95,2.984,4.128,340.6
4/26/22 12:03,4.121,88.4,1019.788,1.458,2.203,67.87
4/26/22 12:33,3.762,90.2,1019.662,1.986,2.96,198
4/26/22 13:03,3.764,90.4,1019.541,0.616,1.42,158.5
4/26/22 13:33,3.748,89.5,1019.545,0.621,0.836,241.2
4/26/22 14:03,3.533,89.4,1019.619,1.437,2.575,170.6
4/26/22 14:33,3.034,92.1,1019.499,1.652,2.681,167.9
4/26/22 15:03,3.358,90.6,1019.624,1.748,3.119,142.2
4/26/22 15:33,3.285,88.5,1019.463,1.838,2.92,155
4/26/22 16:03,3.16,86.6,1019.377,2.808,4.247,113.8
4/26/22 16:33,2.671,87.1,1019.314,2.386,3.238,134
4/26/22 17:03,2.585,85.8,1019.637,3.74,6.69,120.8
4/26/22 17:33,3.61,80.7,1019.957,4.142,6.238,126.3
4/26/22 18:03,4.789,78.16,1020.58,2.653,4.194,80.6
4/26/22 18:33,4.732,76,1020.344,2.121,3.516,349.4
4/26/22 19:03,4.643,82.7,1020.371,2.572,4.033,345.1
4/26/22 19:33,6.2,75.21,1020.193,2.062,3.423,32.16
4/26/22 20:03,4.851,77.96,1020.05,2.43,3.051,324.1
4/26/22 20:33,5.539,76.58,1019.868,2.464,3.622,343.8
4/26/22 21:03,5.171,81.1,1019.877,3.573,5.665,341.2
4/26/22 21:33,4.809,86.1,1019.566,3.123,4.936,2.14
4/26/22 22:03,6.537,68.66,1019.384,5.197,8.7,115.4
4/26/22 22:33,6.23,70.9,1019.158,7.223,11.16,132.5
4/26/22 23:03,6.511,70.76,1018.779,7.097,9.75,147.9
4/26/22 23:33,6.656,71.12,1018.355,8.45,14.26,149.9
4/27/22 0:03,6.323,71.32,1017.796,10.02,14.33,170.1
4/27/22 0:33,7.099,69.36,1017.103,8.52,12.82,160.5
4/27/22 1:03,7.438,69.1,1017.049,7.906,10.56,161.2
4/27/22 1:33,6.711,70.29,1016.724,11.62,19.18,146.6
4/27/22 2:03,5.446,76.57,1016.948,16.51,22.91,142.7
4/27/22 2:33,5.461,76.5,1016.6,12.98,20.43,164.7
4/27/22 3:03,5.615,73.24,1016.044,12.5,18.13,162.9
4/27/22 3:33,5.247,75.5,1015.818,14.63,20.76,169.2
4/27/22 4:03,5.144,75.53,1015.762,15.38,22.4,157.2
4/27/22 4:33,4.575,77.47,1015.704,18.02,23.47,165.6
4/27/22 5:03,4.547,77.01,1015.76,15.94,24.71,158.5
4/27/22 5:33,4.132,79.96,1015.51,14.91,21.59,148.8
4/27/22 6:03,4.133,80.5,1014.83,12.91,19.42,160.8
4/27/22 6:33,4.212,79.56,1014.58,14.86,21.21,158.7
4/27/22 7:03,4.356,75.88,1014.668,11.13,19.3,150.3
4/27/22 7:33,4.456,74.11,1014.412,12.64,20.05,151.4
4/27/22 8:03,4.29,75.65,1014.032,11.31,18.79,156.5
4/27/22 8:33,4.28,75.23,1013.735,15.69,21.99,146.7
4/27/22 9:03,4.211,76.65,1013.556,14.79,19.78,145.6
4/27/22 9:33,4.159,78.41,1013.541,14.28,19.64,144.3
4/27/22 10:03,4.056,79.76,1012.887,10.05,18.02,156.5
4/27/22 10:33,4.196,77.71,1012.463,13.35,17.88,157.6
4/27/22 11:03,4.101,79.92,1012.031,12.36,18.97,161.9
4/27/22 11:33,4.252,79.79,1011.748,10.02,15.33,146.2
4/27/22 12:03,4.289,79.77,1011.123,6.693,10.02,170
4/27/22 12:33,4.355,80.3,1010.643,12.16,22.96,153.7
4/27/22 13:03,4.511,76.4,1010.359,13.63,24.87,141.3
4/27/22 13:33,4.394,78.43,1009.779,8.39,12.36,153.3
4/27/22 14:03,4.364,79.64,1009.372,9.32,15.42,142.1
4/27/22 14:33,4.416,78.96,1008.856,10.31,16.76,153
4/27/22 15:03,4.393,80.7,1008.258,13.53,20.81,158.8
4/27/22 15:33,4.384,82,1007.772,14.64,21.22,154.5
4/27/22 16:03,4.588,81.7,1007.791,12.72,19.28,157.5
4/27/22 16:33,4.471,84,1007.618,12.52,17.12,159.9
4/27/22 17:03,4.476,86.1,1007.576,8.2,11.23,170.4
4/27/22 17:33,4.533,84.8,1007.527,8.52,12.85,153.3
4/27/22 18:03,4.588,83.4,1007.428,9.61,12.71,164.9
4/27/22 18:33,4.577,82,1007.218,10.94,15.86,162.1
4/27/22 19:03,4.485,83,1006.794,12.27,16.48,163.9
4/27/22 19:33,4.674,81.3,1006.575,12.19,18.91,167.4
4/27/22 20:03,5.274,79.18,1006.199,12.26,17.21,163
4/27/22 20:33,5.652,77.63,1005.853,8.52,14.33,134.1
4/27/22 21:03,5.943,76.18,1005.693,13.11,19.24,163
4/27/22 21:33,6.138,76.44,1005.73,12.67,17.57,168.4
4/27/22 22:03,6.237,76.62,1005.661,11.68,16.05,161.6
4/27/22 22:33,6.615,75.91,1005.45,10.57,14,161.2
4/27/22 23:03,7.341,75.09,1005.316,9.69,13.64,160.4
4/27/22 23:33,7.416,74.7,1005.104,8.02,12.62,152.5
4/28/22 0:03,7.82,74.57,1005.058,7.016,10.89,171.8
4/28/22 0:33,7.349,76.8,1004.881,8.51,12.75,156
4/28/22 1:03,6.358,79.9,1004.844,8.36,11.53,141.7
4/28/22 1:33,5.264,85.1,1004.716,4.298,6.992,345.8
4/28/22 2:03,4.559,92.2,1004.764,4.975,9.75,40.08
4/28/22 2:33,4.214,94.7,1004.704,4.512,9.82,27.5
4/28/22 3:03,3.832,94.8,1004.543,6.518,9.74,13.18
4/28/22 3:33,4.225,93.1,1004.573,3.292,4.964,180.4
4/28/22 4:03,4.046,94.2,1004.52,2.255,3.238,76.12
4/28/22 4:33,4.15,93.8,1004.507,2.253,4.353,69.31
4/28/22 5:03,4.263,93,1004.449,1.077,2.601,77.24
4/28/22 5:33,4.042,91,1004.423,0.835,1.194,81.4
4/28/22 6:03,3.997,89.7,1004.341,1.899,3.451,62.84
4/28/22 6:33,3.872,89.5,1004.501,1.385,2.654,14.6
4/28/22 7:03,3.68,89.4,1004.505,2.298,4.313,49.53
4/28/22 7:33,3.53,88.6,1004.588,1.285,3.358,67.95
4/28/22 8:03,2.739,91.1,1004.506,1.291,2.575,189.4
4/28/22 8:33,2.271,91.7,1004.421,2.056,2.854,158.6
4/28/22 9:03,2.053,91.3,1004.32,2.226,3.253,166.6
4/28/22 9:33,1.333,92,1004.082,3.06,3.89,179.3
4/28/22 10:03,1.101,90.6,1003.907,3.148,4.195,170.3
4/28/22 10:33,1.818,85.6,1003.589,1.611,2.708,158.8
4/28/22 11:03,1.07,86.6,1003.426,2.462,3.97,162.9
4/28/22 11:33,2.084,80.9,1003.115,6.442,9.05,167.5
4/28/22 12:03,2.047,79.34,1002.992,4.689,6.718,169.3
4/28/22 12:33,1.846,79.68,1002.786,1.371,2.045,189.4
4/28/22 13:03,1.697,79.56,1002.603,1.256,2.164,122.8
4/28/22 13:33,1.324,80.5,1002.434,2.26,3.412,133.6
4/28/22 14:03,1.762,76.45,1002.085,1.076,1.66,349.6
4/28/22 14:33,0.926,81.1,1001.834,1.358,2.164,161.8
4/28/22 15:03,1.728,78.54,1001.523,3.22,6.745,144
4/28/22 15:33,2.456,75.61,1001.378,5.593,7.886,162.7
4/28/22 16:03,2.591,75.73,1001.204,1.154,2.854,167.3
4/28/22 16:33,2.402,81.4,1001.021,7.504,9.51,167.9
4/28/22 17:03,2.597,80.2,1000.619,6.609,9.07,164.9
4/28/22 17:33,3.07,77.76,1000.333,6.674,11.27,140.6
4/28/22 18:03,3.397,70.85,1000.034,5.656,10.14,124.1
4/28/22 18:33,3.011,79.11,999.7131,7.852,11.84,148.4
4/28/22 19:03,3.872,72.57,999.3022,9.74,15.29,144.1
4/28/22 19:33,3.443,78.64,999.1483,9.66,15.73,135.9
4/28/22 20:03,4.674,66.59,998.5433,7.408,12.46,117.7
4/28/22 20:33,4.608,69.84,997.937,7.809,13.9,145.1
4/28/22 21:03,4.208,75.56,997.6031,11.56,16.23,162.1
4/28/22 21:33,4.515,68.06,997.2665,8.42,13.94,127.1
4/28/22 22:03,4.057,73.76,996.605,9.76,15.62,125.5
4/28/22 22:33,4.222,74.02,996.015,9.11,13.25,141
4/28/22 23:03,3.941,77.14,995.2629,10.82,17.17,148.1
4/28/22 23:33,3.707,82,994.4561,8.43,14.03,132
4/29/22 0:03,3.855,80.4,993.7202,10.49,17.52,112.6
4/29/22 0:33,3.4,83.8,993.1907,8.98,12.37,137.4
4/29/22 1:03,3.405,82.3,992.4402,9.97,16.78,135.3
4/29/22 1:33,4.102,76.71,991.5583,11.52,19.01,145.4
4/29/22 2:03,3.56,81.8,990.8833,10.1,16.23,137.3
4/29/22 2:33,3.074,85.1,990.0817,10.87,16.86,132.3
4/29/22 3:03,3.071,83.7,989.2485,12.85,18.93,139.3
4/29/22 3:33,3.108,85.2,988.3885,10.35,16.63,155.1
4/29/22 4:03,3.035,85.5,987.4252,12.46,20.49,150.1
4/29/22 4:33,3.138,87.1,986.6563,10.83,19.26,151.7
4/29/22 5:03,3.02,85.7,986.1694,12.6,19.17,149.8
4/29/22 5:33,3.593,81.4,985.3932,14,21.87,145.1
4/29/22 6:03,3.541,80.8,985.1487,13.6,21.95,137.2
4/29/22 6:33,3.497,82,984.8789,13.24,21.49,134.1
4/29/22 7:03,3.304,82.9,984.959,9.83,16.84,156.5
4/29/22 7:33,3.335,81.1,984.7133,12.23,18.67,169.2
4/29/22 8:03,3.487,78.99,984.2867,11.4,16.75,184.4
4/29/22 8:33,3.938,76.47,983.5189,12.5,18.83,140.1
4/29/22 9:03,3.291,80.1,983.8519,8.6,12.69,176
4/29/22 9:33,3.698,80,983.4056,10.31,15.14,169.6
4/29/22 10:03,3.551,83,983.6333,8.86,12.86,145.4
4/29/22 10:33,3.541,84.4,983.7286,7.307,9.66,162
4/29/22 11:03,4.382,78.9,983.751,5.447,10.35,181.3
4/29/22 11:33,4.908,72.68,983.7979,5.459,8.64,203.7
4/29/22 12:03,4.766,73.44,983.7104,6.959,11.08,156.3
4/29/22 12:33,4.304,78.59,983.6934,5.109,7.658,153.5
4/29/22 13:03,3.832,83.5,983.6512,4.383,7.034,164.3
4/29/22 13:33,3.661,84.8,983.5461,7.301,9.46,147.3
4/29/22 14:03,4.206,80.1,983.7998,3.735,5.508,187.4
4/29/22 14:33,4.444,75.87,983.9528,6.13,8.64,177.7
4/29/22 15:03,3.979,76.14,983.9213,3.354,8.72,234
4/29/22 15:33,4.1,75.4,983.4714,2.45,4.473,220.2
4/29/22 16:03,4.414,68.81,983.931,7.34,14.93,189.6
4/29/22 16:33,4.113,70.8,984.3884,1.466,3.69,208.1
4/29/22 17:03,4.029,71.2,984.6633,3.005,5.189,160.6
4/29/22 17:33,3.886,73.32,984.604,2.6,4.38,210
4/29/22 18:03,4.051,71.25,984.5606,7.32,9.36,188.3
4/29/22 18:33,3.774,74.1,985.0877,7.481,10.34,217.1
4/29/22 19:03,3.199,82.7,984.7883,3.441,6.158,172.7
4/29/22 19:33,4.339,73.81,985.3367,5.11,7.539,220.2
4/29/22 20:03,4.337,73.88,985.1335,5.509,9.46,192.7
4/29/22 20:33,4.464,69.91,985.358,5.012,7.711,152.7
4/29/22 21:03,4.709,66.81,985.2028,6.806,12.02,139.2
4/29/22 21:33,4.494,73.66,985.2469,6.063,10.35,150
4/29/22 22:03,3.079,85.4,985.3321,6.487,11.52,167.6
4/29/22 22:33,3.864,71.38,985.0841,8.31,15.55,127.1
4/29/22 23:03,2.846,85.8,984.7794,4.463,8.16,180.3
4/29/22 23:33,3.904,78.5,984.9622,7.58,15.54,155.6
4/30/22 0:03,4.155,70.68,984.5048,9.95,19.23,125.5
4/30/22 0:33,3.997,74.96,984.4548,9.66,17.07,131.1
4/30/22 1:03,4.242,68.4,984.5331,9.66,19.31,130.7
4/30/22 1:33,3.564,75.34,984.7769,6.441,11.79,152.6
4/30/22 2:03,3.651,76.25,984.6202,5.488,9.24,189.3
4/30/22 2:33,3.676,71.86,984.4485,6.86,12.12,133.7
4/30/22 3:03,2.809,84.4,984.4206,6.104,9.81,146.8
4/30/22 3:33,3.753,75.31,984.4077,7.642,12.57,148.1
4/30/22 4:03,3.735,73.17,984.3223,9.65,14.51,130.5
4/30/22 4:33,3.374,77.08,984.2318,7.475,12.45,139.1
4/30/22 5:03,2.878,83.4,984.3498,6.362,8.69,182.9
4/30/22 5:33,3.237,77.62,984.5645,6.764,13.67,141.7
4/30/22 6:03,3.202,77.44,984.8346,4.967,8.32,171.5
4/30/22 6:33,2.959,79.24,985.3752,4.788,7.897,195.7
4/30/22 7:03,2.841,81.7,985.4592,5.332,8.08,152.6
4/30/22 7:33,3.377,75.38,985.618,5.856,9.16,150.9
4/30/22 8:03,2.999,79.41,985.8316,7.734,11.03,163.1
4/30/22 8:33,3.091,78.57,986.1023,2.292,4.579,120.3
4/30/22 9:03,2.92,79.83,985.9929,1.547,3.451,5.254
4/30/22 9:33,2.748,81.9,985.9823,1.19,3.584,333
